"","river","climate","winter_mean_past","spring_mean_past","summer_mean_past","fall_mean_past","total_mean_past","total_min_past","total_max_past","total_Q_past","total_Q_min_past","total_Q_max_past","av_DOC_past","winter_mean_fut","spring_mean_fut","summer_mean_fut","fall_mean_fut","total_mean_fut","total_min_fut","total_max_fut","total_Q_fut","total_Q_min_fut","total_Q_max_fut","av_DOC_fut"
"139","Limpopo","B",0.0106138058810316,0.00350802659559686,0.000556155660630967,0.00400496940470465,0.0186829575419641,0.0157440164751006,0.0216218986088276,13.2670963476631,11.3068718108507,15.2273208844755,0.954591879757656,0.0133661502100287,0.00373580509663534,0.000513747778741622,0.00312694174265034,0.020742644828056,0.0164764907622847,0.025113858486117,13.3320283214403,11.0387881883677,15.6252684545129,0.937783611880395
"140","Ljungan","D",0.00467043443069123,0.0262507239128918,0.013857303277697,0.00802670263294897,0.052805164254229,0.0496432559702427,0.0559670725382153,5.83572834493086,5.48570278690867,6.18575390295304,8.03675614245884,0.00688669988553944,0.0280741091253631,0.0109859026731148,0.00892572713658537,0.0548724388206027,0.047866678464627,0.0627620528581799,6.26330350974183,5.7942608017182,6.73234621776547,8.07597381756591
"141","Ljusnan","D",0.00767529794784572,0.042006340003152,0.0217795968502408,0.0130721353823101,0.0845333701835486,0.079559287725444,0.0895074526416532,9.05659974342982,8.51786229606464,9.595337190795,8.32744090407064,0.011219577375422,0.0455875974484429,0.0177863604070817,0.0151462535639904,0.089739788794937,0.078649676257617,0.10222628600753,9.86437042642569,9.17714813415833,10.5515927186931,8.4083152778315
"142","Loire","C",0.0526142884556101,0.0335694382005181,0.00541975919193365,0.0147629194390316,0.106366405287093,0.0985755648659324,0.114157245708255,32.088174276066,29.6225884655673,34.5537600865647,2.7973423341137,0.0568767923983647,0.034266031491971,0.00557879225460977,0.0153351426884836,0.112056758833429,0.102082717471328,0.122507369813,32.9569122817889,30.4874570416384,35.4263675219394,2.85923374319023
"143","Lule","D",0.00860988242497408,0.0344297259881694,0.0574677467843248,0.025993685075467,0.126501040272935,0.121095833183283,0.131906247362587,13.0520561641244,12.4986073726328,13.605504955616,8.37239467280927,0.00973376422824624,0.0440364668867961,0.0473260349120618,0.0255866645342643,0.126682930561368,0.115318806073834,0.139003462485753,13.9003527638439,13.2811064224378,14.51959910525,8.15489199196294
"144","Mackenzie","D",0.0399147802626197,1.99735170849884,0.397323632530281,0.0977811045538508,2.53237122584559,2.40100258427437,2.66373986741681,311.480314158777,294.313937383181,328.646690934372,4.82461789798229,0.0708463895398023,2.22184685773434,0.339648885368589,0.123269086790111,2.75561121943285,2.43905402071568,3.09680865971418,333.804301266756,313.557463102628,354.051139430883,5.15234233924907
"145","Magdalena","A",0.0838532467326594,0.262553257167007,0.2207452388276,0.356353477330382,0.923505220057648,0.812416131503418,1.03459430861188,218.306430793404,192.008815355919,244.604046230889,3.94896752427398,0.102934717939471,0.291616351442739,0.23999014070029,0.408015178638219,1.04255638872072,0.903350935655592,1.18700366498779,245.361925147344,214.520998740031,276.202851554657,4.00910418275405
"146","Manicouagan","D",0.00398463934185147,0.0910273920936186,0.0533659161457753,0.0340031443736008,0.182381091954846,0.170208654552877,0.194553529356815,43.0616682864007,40.2595781196455,45.8637584531558,3.32087284860605,0.00671957759572097,0.103134281377826,0.052347833287987,0.0419882607812107,0.204189953042745,0.183783318909654,0.225089177317799,47.3662277891694,43.5583699644527,51.1740856138861,3.64453179364415
"147","Maputo","C",0.0124261729832664,0.00404146302093149,0.00134613996852064,0.00633981573405029,0.0241535917067688,0.0208234473106659,0.0274837361028717,7.16197885830196,6.18693719444046,8.13702052216347,2.78442182870927,0.0147484816977073,0.00473933289539085,0.00144122372571208,0.00627061818580864,0.0271996565046189,0.0225806077475307,0.0319065180389207,7.84088992633416,6.60063737869256,9.08114247397576,2.84915439540008
"148","Margaree","D",0.00372390817217827,0.00868816976929897,0.00400827681945322,0.00519277831978972,0.0216131330807202,0.0202401276202905,0.0229861385411499,2.41863062385518,2.26428476586787,2.57297648184249,8.71230096357191,0.00610526319210826,0.00810399935258484,0.0031994523674014,0.00543446949554892,0.0228431844076434,0.0207793727949994,0.0250167724624198,2.52712412478678,2.3532166896174,2.70103155995615,8.87630623619149
"149","Maritsa","C",0.0167656992627324,0.0160922945700988,0.00247234806143811,0.00552426640961852,0.0408546083038878,0.0366363196171904,0.0450728969905852,11.6696543371481,10.4046618847354,12.9346467895609,2.86991801809891,0.0145805174109579,0.0124935629617855,0.00239927941935455,0.00505666986183945,0.0345300296539374,0.0294481402314737,0.0399360855017272,10.2027895790374,8.92254159330931,11.4830375647654,2.78655982384961
"150","Maroni","A",0.0714834062338327,0.145448328376874,0.0644702364252199,0.00742178672646381,0.288823757762391,0.242540447182698,0.335107068342084,69.3343911537612,58.1573303556238,80.5114519518986,3.47180648326458,0.0633571004237047,0.138556807631204,0.0584077699268989,0.00820217395062499,0.268523851932433,0.221776024071705,0.316627097597523,64.6185784408797,53.6672940840273,75.5698627977321,3.4099614036231
"151","Mearim","A",0.0601489742336292,0.0700100451493959,0.000445687832070508,0.00417981289176248,0.134784520106858,0.119153288661743,0.150415751551974,34.0573744953292,29.9973216701725,38.1174273204859,2.25417309906373,0.05784464286444,0.0656758296160421,0.000307634863488237,0.00489573490441012,0.12872384224838,0.111915143298383,0.145977104573664,32.4918443471293,28.3629481990329,36.6207404952257,2.22362818801444
"152","Mecatina","D",0.00180028992490452,0.0385409669309503,0.0253402446715086,0.0139646731511289,0.0796461746784923,0.0735350253625605,0.085757323994424,18.7286143630994,17.3212141669813,20.1360145592175,3.29082503014838,0.00273707825768269,0.0458215727404252,0.0227144064707134,0.0175591073681898,0.0888321648370111,0.078646050277733,0.0993156965254833,20.5662176107584,18.6197999206079,22.5126353009089,3.65799573093807
"153","Mekong","A",0.0167061914517601,0.265107485627871,1.24999946317997,0.404895224321417,1.93670836458102,1.77578827148361,2.09762845767843,470.579825683933,430.752371759757,510.407279608108,3.03722819816137,0.0176882046347465,0.266422211535369,1.28664077890612,0.409297576605555,1.98004877168179,1.78495947326539,2.17796524507162,479.639997917742,433.947675814543,525.332320020941,3.05397701675548
"154","Merrimack","D",0.024648935812272,0.0353377154303771,0.00254223893159338,0.00811695718006923,0.0706458473543117,0.0649571624036623,0.076334532304961,9.61666422181799,8.82023039357454,10.4130980500614,6.06819298565751,0.0320608742086632,0.0294501034881369,0.00248854158280793,0.00931085072466765,0.0733103700042757,0.0658186536013281,0.0812629070253793,10.1150372332777,9.30013393128784,10.9299405352676,6.07186456627006
"155","Messalo","A",0.0319644004604763,0.0120698359334964,0.00106840552207904,0.00633329247866569,0.0514359343947174,0.0434502820423904,0.0594215867470444,12.6512290863192,10.7217524687072,14.5807057039311,3.10989636390676,0.0287975199342203,0.0115301214042531,0.000972147779089319,0.00410419560789488,0.0454039847254576,0.0381070361412628,0.0528227973527035,11.2918448062093,9.55468514124979,13.0290044711688,3.02013355774291
"156","Meuse","C",0.0226550977652718,0.0121042287694942,0.00224861452841427,0.00643225965352185,0.0434402007167021,0.0406267265292113,0.0462536749041928,12.7157118246733,11.8591257427182,13.5722979066284,2.90405835752718,0.0255919891420223,0.0119961023161528,0.00266783796374447,0.00790348584010594,0.0481594152620254,0.0442181035893865,0.0522671602846775,13.7263375873045,12.8034589031161,14.6492162714928,3.02332453950925
"157","Mezen","D",0.0149614448683767,0.168007744647064,0.0553598467751233,0.0277521310017932,0.266081167292357,0.247562572821077,0.284599761763638,24.7846425417239,22.9885219152774,26.5807631681704,8.23679996403205,0.0228389849694844,0.174883685960162,0.0423072914514439,0.0340758648426745,0.274105827223765,0.237806719007725,0.314269626308027,25.8372037653809,23.6478650258527,28.0265425049091,8.60341543878622
"158","Mino","C",0.0198943832630714,0.00915412058750276,0.000677741680959272,0.0063275005977074,0.0360537461292408,0.0325167116180375,0.0395907806404441,8.78792042763777,7.90893217567087,9.66690867960468,3.25982464476121,0.021560268024971,0.00916290709135877,0.000571451013530882,0.00636439499220026,0.0376590211220609,0.0332902857948921,0.0421197279068334,8.62741171242304,7.69307529756891,9.56174812727717,3.37364432330013
"159","Mira","C",0.0168885538172038,0.0239930489842089,0.00657175241489121,0.00923245888365167,0.0566858140999556,0.0515039278863259,0.0618677003135853,11.0605573883824,10.049460125935,12.0716546508299,5.03656455704761,0.0175212317496294,0.0230009501744537,0.00753096231276642,0.00862313959080168,0.0566762838276512,0.0499007199502742,0.0637634710907962,11.4444728426644,10.2091685143617,12.6797771709671,4.86320928012595
"160","Mississippi","D",0.842904611530654,1.13704539256904,0.281189613167742,0.297078707932196,2.55821832519963,2.38182059988381,2.73461605051546,807.743443169209,749.998906306969,865.487980031449,2.82087796372557,0.947839709664517,1.25620336937395,0.309252564978489,0.345633706759502,2.85892935077646,2.63266976414143,3.08898937025838,867.681455017763,805.668353176294,929.694556859232,2.94597583677121
"161","Moa","A",0.0040013673521111,0.00870684187176818,0.0452765375585653,0.0342638609637814,0.0922486077462259,0.0861871812959557,0.0983100341964962,22.1016976011385,20.6349437868079,23.568451415469,3.81437706784298,0.00432363647309264,0.00751718066500568,0.0457525220143776,0.0382723048171764,0.0958656439696524,0.0892656699283422,0.102491906989922,22.8837508576913,21.328528301364,24.4389734140186,3.82699276765811
"162","Mono","A",0.00195210695686309,0.0050230087287004,0.0138936067673052,0.00917269322688208,0.0300414156797508,0.0272943392606368,0.0327884920988647,8.12709011927062,7.38831221233767,8.86586802620357,3.30062522860684,0.00213867644839141,0.00510929159490424,0.0161665979423866,0.0110568535861475,0.0344714195718297,0.030508853012024,0.0385172244717175,9.09743735353978,8.12026900087956,10.0746057062,3.38513038250166
"163","Moose","D",0.019563328352474,0.333219085500798,0.0519251932783427,0.0530854069536294,0.457793014085244,0.420538331259196,0.495047696911292,45.970741591831,42.1560675586852,49.7854156249768,7.46714025989148,0.030608960346981,0.341503053595236,0.0501659304912276,0.0691506787238744,0.491428623157319,0.423000400026584,0.564912700232458,49.5279529281251,44.6098264703472,54.4460793859029,7.89966638547143
"164","Moulouya","C",5.88840674830208e-05,5.45029881151864e-05,8.88314981338563e-06,1.91807360665585e-05,0.000141450941478151,0.000108691307762377,0.000174210575193926,0.396899436146454,0.314517645714056,0.479281226578852,0.191713215102358,3.05332442823163e-05,2.74264096612475e-05,2.84382362344227e-06,2.20893404427689e-05,8.28928180097751e-05,5.88485466894308e-05,0.000109078380377672,0.277880813513167,0.211563119248533,0.3441985077778,0.141263370794488
"165","Murchison","B",6.2761155499132e-06,0.000580317277445722,0.000567495933777284,4.08189267858317e-05,0.00119490825355875,0.000844701168466937,0.00154511533865056,0.860220599034674,0.657066608462903,1.06337458960644,0.360965854071422,7.07132403426771e-05,0.000742571882563038,0.000514347194588,2.08419027616338e-05,0.00134847422025535,0.000835877678620839,0.00192376300410906,0.855710992997164,0.586537139984398,1.12488484600993,0.360980595317199
"166","Murray","B",0.0279396403899431,0.0333751890996999,0.0423552091833946,0.0283516208217799,0.132021659494818,0.106837947392089,0.157205371597546,69.9776519640753,57.5943111492651,82.3609927788856,1.55005400806873,0.0184749328920022,0.0187245292640386,0.0290241448041639,0.0202838309600985,0.0865074379203032,0.069821053191033,0.103961270088534,53.9475714173452,44.9193927557936,62.9757500788968,1.3390511822746
"167","Nadym","D",0.0107963019276375,0.107295867812621,0.091123345605405,0.0290645003182866,0.23828001566395,0.222147945474121,0.254412085853779,17.3465745707183,16.167565480731,18.5255836607056,10.3474582012004,0.0148467214110184,0.130434577136945,0.0929345961328886,0.0416900440792032,0.279905938760055,0.240147943424814,0.32289315776157,19.4898636804858,18.0228231390846,20.956904221887,11.5076765550668
"168","Naktong","D",0.000125051703187109,0.000387311698024551,0.00136540539384603,0.000273863073545973,0.00215163186860366,0.00184569380084655,0.00245756993636077,1.34826490491628,1.17588830401473,1.52064150581783,1.19735294557023,0.000117123177901476,0.00043908843767516,0.00128541966901409,0.000267510914494845,0.00210914219908557,0.00177594076176124,0.00245513457956716,1.31928850431032,1.14729956509287,1.49127744352778,1.21773424208999
"169","Narva","D",0.0136345286197131,0.0415267741838851,0.00693531523510581,0.00931388232956167,0.0714105003682657,0.0644894519963083,0.0783315487402231,11.3865076444092,10.2250654000295,12.547949888789,5.1112874573326,0.0253373035746048,0.0359521912927502,0.00702375660749651,0.0130189892657008,0.0813322407405523,0.0690039692921906,0.0950934703165364,12.8098116371862,11.4942994500818,14.1253238242905,5.50763773437641
"170","Nass","D",0.00834007461698515,0.060786801229282,0.0221454667696838,0.0284640015031684,0.119736344119119,0.110283103983019,0.12918958425522,28.6432740503174,26.3404278767853,30.9461202238495,3.75257525278888,0.0166718058918886,0.0617082388186655,0.0133562702049457,0.0380274558462889,0.129763770761789,0.117611417326125,0.142111360033122,29.8460416674387,27.2613746837629,32.4307086511145,4.03188686401867
"171","Natashquan","D",0.00153167843068158,0.0295945940258118,0.0185877898362143,0.010790856116881,0.0605049184095887,0.0562606902831187,0.0647491465360587,14.4705323343348,13.4711756816469,15.4698889870227,3.30683357389452,0.00237029050679065,0.0350659162219805,0.0168481326761712,0.0137211382173721,0.0680054776223144,0.0608386296614929,0.0753893916668751,15.9387674260186,14.5944721287923,17.2830627232449,3.64641984786385
"172","Negro","C",0.00458108294332348,0.0213647213259801,0.0750566043258799,0.0383613312326937,0.139363739827877,0.1302645467666,0.148462932889154,34.5560448028799,32.2482196799166,36.8638699258433,3.25638707719796,0.00370994325349548,0.0190361180214628,0.0740583524923265,0.0277876974155031,0.124592111182788,0.114304168183772,0.135357363742291,30.4622667591278,28.3754389831284,32.5490945351273,3.20527027678254
"173","Nelson","D",0.0511578385783516,0.608542955676485,0.162789768578697,0.0559939629966566,0.87848452583019,0.808919263936681,0.948049787723698,152.624306761359,140.065047606292,165.183565916425,4.13569624427001,0.0885865417284274,0.65588402335632,0.174854636067987,0.0734040105378055,0.99272921169054,0.862359131364191,1.13333226964838,163.938297731223,149.579351821265,178.297243641181,4.56127313291352
"174","Neman","D",0.0357302521568989,0.0761009112618756,0.0130879065738988,0.0200347516261155,0.144953821618789,0.130776306645937,0.15913133659164,25.355474944985,22.7871669312602,27.9237829587098,4.81522972878088,0.057715180870831,0.0699210184410489,0.0143119594167255,0.0247781463841477,0.166726305112753,0.142073715792737,0.19441040228416,28.6627142237631,25.7799635720335,31.5454648754927,5.08070123953391
"175","Neva","D",0.134902007944457,0.590043492024312,0.0994178530153565,0.150737599533089,0.975100952517214,0.902301084512887,1.04790082052154,84.5641003882598,78.0143820216881,91.1138187548316,9.74858333805861,0.253756819490493,0.502157911742103,0.0795757437407397,0.189469737607064,1.0249602125804,0.874569265409966,1.19686627502235,90.8124850503905,83.0312886456799,98.5936814551012,9.97658473536613
"176","Niger","B",0.0123633053422395,0.0176904430113049,0.254001370044852,0.145666519603724,0.42972163800212,0.393199754853866,0.466243521150374,165.097077635775,152.04415864016,178.149996631391,1.75946673210216,0.0173592344918702,0.0187030444785725,0.517610242414277,0.227288545643888,0.780961067028608,0.647740164969566,0.923431102700064,249.541364953314,214.18292037422,284.899809532408,1.97679047098341
"177","Noatak","E",0.000348448154077912,0.0545853823700414,0.0356334334915823,0.0040524239416651,0.0946196879573668,0.0824022288273782,0.106837147087355,7.69641471754025,6.72718678482464,8.66564265025586,4.92759170819457,0.000335016945706076,0.0698864660227961,0.0175646529217141,0.00409453276810711,0.0918806686583234,0.0714509820750008,0.114960346707382,8.21867128328344,6.99876341792871,9.43857914863816,4.5010753382766
"178","Nottaway","D",0.0540552833727308,0.504644595073167,0.260931135509208,0.208980782384576,1.02861179633968,0.961999127737241,1.09522446494212,82.7285883423398,77.3856659170349,88.0715107676447,11.1888374310683,0.072392249198856,0.537586879906616,0.245101029800366,0.237056863241919,1.09213702214776,0.967347904901612,1.22705026097033,90.6412597266177,83.8657482283858,97.4167712248495,11.1695721710862
"179","Nueces","C",0.00236586123425765,0.00224557709790235,0.00229865901642403,0.00316361820135821,0.0100737155499422,0.00789364931033372,0.0122537817895508,3.9195959803235,3.12170526669423,4.71748669395278,2.02315016509942,0.00179332254799159,0.00182851246936361,0.00367856355931155,0.00247844121247308,0.00977883978913983,0.00731134228725765,0.0123397460202046,3.7033966820121,2.89162487133452,4.51516849268968,1.97595453113633
"180","Nushagak","D",0.000941181870448379,0.0559102253299056,0.00711098318128692,0.00908941883651405,0.073051809218155,0.0660862615053711,0.0800173569309389,9.827767077939,8.87952087330452,10.7760132825735,4.5827477362663,0.0033064484217035,0.0558326600921192,0.00564033779663942,0.0119443204309711,0.0767237667414332,0.0668337062615219,0.0870348437241622,10.6512034900849,9.50983783070708,11.7925691494628,5.02827632468976
"181","Nyanga","A",0.0595202130560634,0.0503994225001199,0.0057733627379446,0.0540938979117028,0.169786896205831,0.160389450616964,0.179184341794697,38.7615257536595,36.6204334377708,40.9026180695482,4.10352466582938,0.0604411810127865,0.0504674343284471,0.00575142336472383,0.0555470719738944,0.172207110679852,0.161670248323422,0.182808059763801,39.2772117304823,36.9645843987065,41.589839062258,4.10750886193314
"182","Ob","D",0.0844736079600844,2.05764281941128,0.716348952717639,0.234464847389432,3.09293022747843,2.92744818280693,3.25841227214993,433.887477514756,410.207497666533,457.567457362979,5.09636220116931,0.174863850534751,2.79572345423004,0.986256417208057,0.482037331710872,4.43888105368372,3.85250510784693,5.08383377038437,566.564337896389,521.471999153022,611.656676639755,6.11008793413041
"183","Oder","C",0.037431254762044,0.0430316875999485,0.0094713639450944,0.013416166590605,0.103350472897692,0.094977988269619,0.111722957525765,24.8959130695603,22.7982563903184,26.9935697488021,3.61622912190603,0.0494200417885588,0.0390929942668858,0.0107752527007321,0.015644222196274,0.114932510952451,0.100783124483983,0.130688211253456,26.9225946882351,24.7063598114448,29.1388295650254,3.74747890416795
"184","Oelfusa","E",0.0055457431307825,0.0115937954080364,0.00393706699485193,0.00564202300047673,0.0267186285341475,0.0241319152363677,0.0293053418319274,6.09696736551278,5.5142126616316,6.67972206939396,4.2025207383624,0.00663598974242831,0.00907086225473076,0.00343069268481051,0.0061445711747284,0.025282115856698,0.0224260171690208,0.0281916286862154,5.91018591391745,5.34997903572746,6.47039279210743,4.16162444959452
"185","Ohta","C",0.00140444928215652,0.00349160947197714,0.00376566461126262,0.00162245591718063,0.0102841792825769,0.00916548356225396,0.0114028750028999,2.32294302241917,2.07168558599037,2.57420045884797,4.29251218356878,0.00123067768660795,0.00366467035577834,0.0039210464512758,0.0017436510482086,0.0105600455418707,0.00934532468977643,0.011792773909649,2.37485021864643,2.11612267808554,2.63357775920732,4.28232990807149
"186","Olenek","D",9.6113186569591e-05,0.0881553952101698,0.00834463952769378,0.000420212244527454,0.0970163601689606,0.0875993079815702,0.106433412356351,33.302353614354,29.8008349236218,36.8038723050862,0.643647051650347,0.000229398194919927,0.160110571099633,0.0118968550186859,0.00136422001240447,0.173601044325644,0.128766943123208,0.223037625997622,40.358929380597,34.6413546329368,46.0765041282573,1.19032422368954
"187","Omoloy","D",6.99242325538247e-06,0.00604779479861949,0.000766455311639415,2.98233624385314e-05,0.00685106589595282,0.00613478896222098,0.00756734282968467,4.80991966041512,4.25636881421655,5.36347050661368,0.35762796654298,1.27681267514868e-05,0.0125350523611987,0.00101217411891414,5.9242018859837e-05,0.0136192366257241,0.00691897546193051,0.020734951157027,5.99192246408212,5.28041254739045,6.70343238077379,0.56768055088264
"188","Onega","D",0.0166411613202837,0.121845598312085,0.0219192579756287,0.0229729237299606,0.183378941337958,0.168421620071041,0.198336262604874,17.8061673919489,16.3034296727261,19.3089051111716,8.26161623931276,0.0285102072941626,0.111086514947014,0.0162214349146741,0.0273262064510208,0.183144363606872,0.15728238352224,0.211898237066821,18.5472918692544,16.8543900633392,20.2401936751697,8.34055551084981
"189","Orange","B",0.0106075292943272,0.00527778073724938,0.00123609611319027,0.00520568888334457,0.0223270950281114,0.0195044722279284,0.0251497178282945,23.0830872439273,20.2510103794562,25.9151641083983,0.756923229214074,0.0115869228362388,0.00555692538070641,0.00106959849274057,0.00454802933790264,0.0227614760475885,0.0191285092776392,0.0267353463957596,22.5758761690568,19.7000786083878,25.4516737297258,0.746659783954106
"190","Ord","B",0.0166160247243701,0.0101618067924303,0.000199129230287933,0.000288856139947176,0.0272658168870355,0.0233286222988925,0.0312030114751784,7.490931537807,6.43252858774615,8.54933448786785,1.88111235587731,0.0206945238802859,0.0124862633279575,0.000368921471395854,0.000369772024985801,0.0339194807046251,0.0274944499716791,0.040484230663643,8.93370305156885,7.34064951685435,10.5267565862834,1.97754995167084
"191","Orinoco","A",0.0974795075490436,1.23498078959612,2.10577192200914,0.843879428533598,4.28211164768789,3.93230759760501,4.63191569777078,1013.26902307708,928.593524622042,1097.94452153211,3.68616342001797,0.1616854116101,1.33150992713634,2.08317124442525,0.924247182555416,4.50061376572711,4.05160357586233,4.95768871514567,1064.54614165277,960.765403482506,1168.32687982303,3.79333534740642
"192","Oueme","A",0.00362059428670633,0.0104773899117205,0.0289301706397491,0.0172610786445556,0.0602892334827316,0.0544811150423576,0.0660973519231055,16.2696359740066,14.7179007465915,17.8213712014218,3.31438269380991,0.00406091182959809,0.0105597718767481,0.0349708805018108,0.0218838730989208,0.0714754373070779,0.0621297134744954,0.0810279197291948,18.7665840438013,16.4645500832603,21.0686180043423,3.40440712921776
"193","Oulu","D",0.00616461441435381,0.0543139780151714,0.0156980687230761,0.0113925974790977,0.087569258631699,0.0813576173998878,0.0937808998635101,6.71182497683247,6.22572992822354,7.19792002544141,10.2341350057866,0.0105696539816792,0.0570417084934132,0.0124799339752396,0.0133043730197416,0.0933956694700736,0.0803769182450641,0.107820830041008,7.15862516073063,6.5167829851217,7.80046733633955,10.8988910735788
"194","Oyapock","A",0.0704291640622884,0.101913968113583,0.0277704247378999,0.00693719513281774,0.20705075204659,0.177805870987233,0.236295633105946,48.5766788555703,41.7082542348899,55.4451034762508,3.70081916504051,0.0596105476511663,0.0915175172881571,0.0258131945687505,0.00733174343188492,0.184273002939959,0.155116328101434,0.214049670924033,43.275679223399,36.6067209542474,49.9446374925505,3.62477279763382
"195","Pahang","A",0.0161903962088534,0.0117690838200616,0.00856890277231697,0.0359978912352744,0.0725262740365064,0.0629531115870813,0.0820994364859314,18.3356465945592,15.8983453756396,20.7729478134789,3.65153087168356,0.0169968971966136,0.0120121393412663,0.0100768937647859,0.0391960067259556,0.0782819370286214,0.0678852339766481,0.088772432732839,19.6394097968253,17.0725439402628,22.2062756533878,3.65936502355822
"196","Palena","C",0.000360783610267514,0.00259996951742902,0.00438248573367946,0.00306610801389029,0.0104093468752663,0.00967223776314297,0.0111464559873896,3.13143091973985,2.90221683553651,3.3606450039432,2.66737613627785,0.000281510855820656,0.00244537835484034,0.0051097804765721,0.00170865011463571,0.00954531980186881,0.00877771953250743,0.0103329543835152,2.90123610162262,2.69291878429846,3.10955341894677,2.53728404315574
"197","Palyavaam","D",0.000112208710412205,0.0137254691513621,0.0137621831759387,0.000742335920074784,0.0283421969577879,0.0257010717954432,0.0309833221201326,5.9082238525826,5.34307998337452,6.47336772179067,1.95041202180652,0.000161434986114973,0.0261622441234879,0.0111333863935612,0.00106600932200491,0.038523074825169,0.0303735040094704,0.0474239304499589,7.09833401446534,6.288337218261,7.90833081066967,2.25720741429778
"198","Pangani","A",0.00340163650629931,0.0140850268806443,0.00257525061905183,0.0034346662040548,0.0234965802100503,0.0203642000951864,0.0266289603249141,7.46955462824908,6.5064333787064,8.43267587779176,2.54719326847406,0.00410742134426842,0.0161482489951093,0.00299704970738352,0.00402652287030882,0.02727924291707,0.0228654173887387,0.0318785613791427,8.36934535345762,7.15654616738101,9.58214453953422,2.69710347074584
"199","Panuco","C",0.00235182646752001,0.00862562317305336,0.0413478411067906,0.0254196709406488,0.0777449616880128,0.0648854300204882,0.0906044933555374,19.5855434716485,16.4073886035446,22.7636983397523,2.87647190293695,0.00229493196973492,0.00920104762886779,0.0467368144920518,0.0270844440464618,0.0853172381371163,0.0689683321066828,0.10249581531257,20.8281089090029,17.2404046600895,24.4158131579163,2.87992764546896
"200","Papaloapan","A",0.00797032121543892,0.0274376963545697,0.147289208308506,0.0635531986989732,0.246250424577488,0.212186186863822,0.280314662291154,57.4802755678567,49.5315618265778,65.4289893091356,3.55484858542727,0.0079093141066174,0.0309285142208897,0.128551565113917,0.0687501614289283,0.236139554870352,0.200000755474739,0.272775897720303,55.1249304843054,46.9323586293896,63.3175023392211,3.58626654719145
"201","Paraguacu","B",0.0232731554177735,0.00701695975270409,0.00197618603855782,0.00787171108372179,0.0401380122927572,0.0296198312069965,0.050656193378518,11.4047938940358,8.59475923770313,14.2148285503685,2.43899120307056,0.0247577868046091,0.00606888833910196,0.00142399570873847,0.00682536823692744,0.039076039089377,0.0271190129221673,0.051881434476692,10.7342077738577,7.79597783170816,13.6724377160072,2.29678429350883
"202","Paraiba do Norte","B",0.00113331234401985,0.00523253024651143,0.00409961414565598,0.000313127967072026,0.0107785847032593,0.00940899126241427,0.0121481781441043,3.29143813337798,2.88859569932854,3.69428056742743,2.50725713631845,0.00102235473240994,0.00461458378814105,0.00347272813693893,0.000291253367280258,0.00940092002477018,0.00788489286123526,0.0110206955772036,2.97670063263982,2.56410132508432,3.38929994019533,2.42331341889162
"203","Paraiba do Sul","A",0.0671173815771144,0.0163514510316144,0.00339166843765345,0.0245609244849164,0.111421425531299,0.0916216565155629,0.131221194547034,28.6979450942229,23.6451392094298,33.7507509790161,3.07933151929741,0.0617775333808587,0.0148153194454379,0.00280151522404228,0.0228508739470541,0.102245241997393,0.0835708081011371,0.121247702656427,26.9633114042297,22.184114455635,31.7425083528244,2.90805602284766
"204","Parana","C",1.13095930415231,0.647283367372753,0.200996713635139,0.543786119278037,2.52302550443823,2.22993015518696,2.81612085368951,732.217498243063,646.552080244822,817.882916241303,3.06586871184464,1.07173191424033,0.597425563049253,0.174004925710249,0.498117967429287,2.34128037042912,2.04367819286767,2.6426222682876,680.013143713029,595.560296585595,764.465990840463,2.98985259475305
"205","Pardo","A",0.0617342071550126,0.00964579328255466,0.00228101662931307,0.0416242204455045,0.115285237512385,0.086694973873806,0.143875501150964,27.0033316817945,20.4262806247083,33.5803827388807,3.29159142689774,0.0594026283138097,0.00970509601993168,0.00178667034877007,0.0386775697929847,0.109571964475496,0.0780469318937329,0.142609186669711,25.215053314244,18.3549024174915,32.0752042109965,3.25839664045271
"206","Parnaiba","A",0.145896763939193,0.110652695683228,0.000178053741359422,0.0389180482943724,0.295645561658153,0.24686842956875,0.344422693747557,79.1015002640606,66.0689332510504,92.1340672770707,2.0773495957054,0.136158357045398,0.0946047631588545,0.000165240869804296,0.0469585696732841,0.277886930747341,0.226448870517607,0.331249964282551,74.1414715838263,61.12339712957,87.1595460380827,2.03692347914326
"207","Pearl","C",0.040625271092195,0.0224655895982798,0.00706688638198052,0.0105797595586245,0.0807375066310797,0.0699732183931789,0.0915017948689806,15.7014222804904,13.5925608154947,17.8102837454861,4.59362380830785,0.0419492337929297,0.0235836641463058,0.00721341720896774,0.0106860701854556,0.0834323853336589,0.0700545021957632,0.0980223688926764,15.8726976581907,13.7068098504537,18.0385854659278,4.67059856715465
"208","Pechora","D",0.0429459668731322,0.655565076706198,0.344376936292937,0.127211866140898,1.17009984601317,1.09778173666066,1.24241795536567,128.74265927165,120.745304921129,136.74001362217,6.68388115572015,0.0651349225689291,0.820490236412557,0.291366328421955,0.17982331002849,1.35681479743193,1.19062277268112,1.53967581912228,145.005901951507,134.698719785564,155.31308411745,7.40218237103276
