"","CLIMAT","OCEAN","CONTINENT","Lat","Long","LAT_mouth","LONG_mouth","soc_past","T_past","P_past","Area","Slope_deg","Debit_moyen","GRDC","LAT_file","LONG_file","future_file","region","DOC_hist_rcp26_gfdl_mean","DOC_hist_rcp26_gfdl_sd","DOC_hist_rcp26_hadgem_mean","DOC_hist_rcp26_hadgem_sd","DOC_hist_rcp26_ipsl_mean","DOC_hist_rcp26_ipsl_sd","DOC_hist_rcp26_miroc_mean","DOC_hist_rcp26_miroc_sd","DOC_hist_rcp26_noresm_mean","DOC_hist_rcp26_noresm_sd","DOC_hist_rcp85_gfdl_mean","DOC_hist_rcp85_gfdl_sd","DOC_hist_rcp85_hadgem_mean","DOC_hist_rcp85_hadgem_sd","DOC_hist_rcp85_ipsl_mean","DOC_hist_rcp85_ipsl_sd","DOC_hist_rcp85_miroc_mean","DOC_hist_rcp85_miroc_sd","DOC_hist_rcp85_noresm_mean","DOC_hist_rcp85_noresm_sd","DOC_fut_rcp26_gfdl_mean","DOC_fut_rcp26_gfdl_sd","DOC_fut_rcp26_hadgem_mean","DOC_fut_rcp26_hadgem_sd","DOC_fut_rcp26_ipsl_mean","DOC_fut_rcp26_ipsl_sd","DOC_fut_rcp26_miroc_mean","DOC_fut_rcp26_miroc_sd","DOC_fut_rcp26_noresm_mean","DOC_fut_rcp26_noresm_sd","DOC_fut_rcp85_gfdl_mean","DOC_fut_rcp85_gfdl_sd","DOC_fut_rcp85_hadgem_mean","DOC_fut_rcp85_hadgem_sd","DOC_fut_rcp85_ipsl_mean","DOC_fut_rcp85_ipsl_sd","DOC_fut_rcp85_miroc_mean","DOC_fut_rcp85_miroc_sd","DOC_fut_rcp85_noresm_mean","DOC_fut_rcp85_noresm_sd","Q_hist_rcp26_gfdl","Q_hist_rcp26_hadgem","Q_hist_rcp26_ipsl","Q_hist_rcp26_miroc","Q_hist_rcp26_noresm","Q_hist_rcp85_gfdl","Q_hist_rcp85_hadgem","Q_hist_rcp85_ipsl","Q_hist_rcp85_miroc","Q_hist_rcp85_noresm","Q_fut_rcp26_gfdl","Q_fut_rcp26_hadgem","Q_fut_rcp26_ipsl","Q_fut_rcp26_miroc","Q_fut_rcp26_noresm","Q_fut_rcp85_gfdl","Q_fut_rcp85_hadgem","Q_fut_rcp85_ipsl","Q_fut_rcp85_miroc","Q_fut_rcp85_noresm","PCP_hist_rcp26_gfdl","PCP_hist_rcp26_hadgem","PCP_hist_rcp26_ipsl","PCP_hist_rcp26_miroc","PCP_hist_rcp26_noresm","PCP_hist_rcp85_gfdl","PCP_hist_rcp85_hadgem","PCP_hist_rcp85_ipsl","PCP_hist_rcp85_miroc","PCP_hist_rcp85_noresm","PCP_fut_rcp26_gfdl","PCP_fut_rcp26_hadgem","PCP_fut_rcp26_ipsl","PCP_fut_rcp26_miroc","PCP_fut_rcp26_noresm","PCP_fut_rcp85_gfdl","PCP_fut_rcp85_hadgem","PCP_fut_rcp85_ipsl","PCP_fut_rcp85_miroc","PCP_fut_rcp85_noresm","TMP_hist_rcp26_gfdl","TMP_hist_rcp26_hadgem","TMP_hist_rcp26_ipsl","TMP_hist_rcp26_miroc","TMP_hist_rcp26_noresm","TMP_hist_rcp85_gfdl","TMP_hist_rcp85_hadgem","TMP_hist_rcp85_ipsl","TMP_hist_rcp85_miroc","TMP_hist_rcp85_noresm","TMP_fut_rcp26_gfdl","TMP_fut_rcp26_hadgem","TMP_fut_rcp26_ipsl","TMP_fut_rcp26_miroc","TMP_fut_rcp26_noresm","TMP_fut_rcp85_gfdl","TMP_fut_rcp85_hadgem","TMP_fut_rcp85_ipsl","TMP_fut_rcp85_miroc","TMP_fut_rcp85_noresm","SOC_hist_rcp26_gfdl","SOC_hist_rcp26_hadgem","SOC_hist_rcp26_ipsl","SOC_hist_rcp26_miroc","SOC_hist_rcp26_noresm","SOC_hist_rcp85_gfdl","SOC_hist_rcp85_hadgem","SOC_hist_rcp85_ipsl","SOC_hist_rcp85_miroc","SOC_hist_rcp85_noresm","SOC_fut_rcp26_gfdl","SOC_fut_rcp26_hadgem","SOC_fut_rcp26_ipsl","SOC_fut_rcp26_miroc","SOC_fut_rcp26_noresm","SOC_fut_rcp85_gfdl","SOC_fut_rcp85_hadgem","SOC_fut_rcp85_ipsl","SOC_fut_rcp85_miroc","SOC_fut_rcp85_noresm"
"Shinano","D","Pacific Ocean","Asia",36.638541,138.379116,37.6,138.84,13.785,8.628685456,130.871795,11900,6.073748,503,"x",37.75,138.75,"Flow37.75_138.75.day",215,0.0624844109039022,0.00898560828461356,0.0630435056463688,0.0248580298496258,0.0576308635057638,0.0164853342580072,0.0612819981503179,0.0116424156966237,0.0859892531132108,0.0208107357007761,0.062316863556985,0.00895272184780456,0.063201493518001,0.023606574235903,0.0580379043192183,0.0164739049972224,0.0614590609686325,0.0119286290323114,0.0866421849147755,0.0219204217750764,0.0651625869438731,0.00934471545201685,0.0778657636911774,0.0300542451542844,0.0570781567518273,0.0162410874694971,0.062662269117306,0.011992847437982,0.0835670643227023,0.0196720357864688,0.0609555486699897,0.00877801388213555,0.0749755039904165,0.0266323405217929,0.0490358254084678,0.0137151727376737,0.0617747188811551,0.0122182716831985,0.082674853865871,0.0198501360029444,13.3609118191805,13.0331212699392,12.8958788429453,13.1350946740992,13.4865993175488,13.3609118191805,13.0331212699392,12.8958788429453,13.1350946740992,13.4865993175488,13.7893878155023,14.9860999986207,12.5523191188006,13.5606724252833,13.1882504868943,12.9677260252568,12.7902965271691,10.5413710533815,13.5057549280121,13.0066944959371,1455.5524909831,1518.5989582882,1838.25686130702,1807.53111128637,1727.1654895437,1455.5524909831,1518.5989582882,1838.25686130702,1807.53111128637,1727.1654895437,1519.55891758477,1581.56437139982,1898.63469657084,1950.63323529762,1856.10586053618,1522.32386682219,1503.03908491182,1828.41557199326,2066.29629761411,1898.06466198542,9.43916495,11.2480346666667,8.54916697333333,14.5507442833333,14.0251427,9.43916495,11.2480346666667,8.54916697333333,14.5507442833333,14.0251427,10.7289328793103,13.3648671206897,10.3534736551724,16.7265634137931,15.4291525862069,12.7556744137931,16.6933076206897,14.2147475,20.0710677241379,17.5407974137931,6.59333402666667,12.4651570333333,14.5570781066667,20.0773417366667,7.56775592823333,6.59333402666667,12.4651570333333,14.5570781066667,20.0773417366667,7.56775592823333,6.91816344137931,13.7805294310345,15.3755180482759,20.3197369586207,7.5193903127931,6.77033501724138,15.9771857586207,15.2685854413793,19.9823624517241,7.09374782072414
"Si Kiang","C","Pacific Ocean","Asia",24.049745,108.649779,22.41,113.27,5.932677165,19.13416177,123.803547,409480,3.6597,9500,"x",22.25,113.25,"Flow23.75_113.25.day",74,0.0932439576890121,0.0135542383394093,0.0961559298928804,0.0337666249860622,0.0866822174099251,0.0240552334117479,0.118700192935103,0.0231144511462762,0.120896027133835,0.0367836314299089,0.0940111760118129,0.013405636423107,0.0954470580596316,0.0338812035936051,0.0870696052951827,0.0225635174946524,0.118621769974544,0.0224398747070929,0.123095935986382,0.0363339072286945,0.0891855513164585,0.0129037434510264,0.130362400334016,0.0451503681663643,0.0769861276669341,0.0209411887672562,0.118018176876493,0.0231052108948888,0.141441201636056,0.0401968552571014,0.0800738313131368,0.0113510147491689,0.158635630919772,0.0556854387511698,0.0673059725587058,0.0173035186622991,0.142802780013571,0.0271742200190565,0.179246008266999,0.0471570944546133,32.6423510985398,30.9293168679072,29.6242779406234,34.6318962535238,30.5609813619206,32.6423510985398,30.9293168679072,29.6242779406234,34.6318962535238,30.5609813619206,31.298022868326,35.9344076281821,25.6411255144221,35.0549562027754,34.4360771654112,28.0495891022777,41.1092956540006,22.1188696842061,37.0376216988212,39.211963819061,1076.34918475691,1825.29196882839,1134.72805163594,909.257140685865,1299.43352305037,1076.34918475691,1825.29196882839,1134.72805163594,909.257140685865,1299.43352305037,1087.55669342825,2037.61731003885,1033.62381797535,903.838590410081,1390.48581600898,1060.53821682093,2132.12842221821,1053.52053230453,945.41439195343,1498.50198300315,17.4192472,17.1099579333333,18.1516463666667,19.9190385333333,16.3385862333333,17.4192472,17.1099579333333,18.1516463666667,19.9190385333333,16.3385862333333,18.6916281034483,19.2819791034483,19.6849874137931,22.0583356206897,18.3946257241379,20.5994577241379,22.7183389655172,23.0303869655172,25.4692992413793,20.875471137931,4.70861159,18.6964678,11.45194308,15.04283384,9.854163333,4.70861159,18.6964678,11.45194308,15.04283384,9.854163333,4.80718381034483,21.6235988965517,11.1800842034483,12.9135424965517,9.45692287827586,5.0261678137931,22.0603440689655,11.2060416689655,14.4258496793103,9.10542998103448
"Sinu","A","Atlantic Ocean","South America",8.287701,-76.009658,9.34,-75.94,6.42,25.94745124,168.394737,13700,2.787923,383,"x",9.25,-75.75,"Flow9.25_-75.75.day",73,0.0731284140670022,0.0113880918060525,0.0596490243763401,0.0258004378326813,0.0651415813809573,0.0205933468799564,0.0924199729036534,0.0178207898911875,0.104596470532123,0.022314882688874,0.0723431432504617,0.0111520258100829,0.0612049545538008,0.0261309169144993,0.0648744881371507,0.0200769525187295,0.0926514845724154,0.0182937114272841,0.104736125143227,0.022479877062051,0.0831962219785536,0.0127291230632658,0.0661451307471862,0.0282149136019518,0.0628229694647368,0.0198717977863285,0.115805282772871,0.0237016654034077,0.0978814879206876,0.0207886912097911,0.0743750113627488,0.0111784134689741,0.0709589934472176,0.029764108680807,0.0535324950877222,0.0165706373393412,0.150623810765054,0.0320224326501193,0.104584477350043,0.0230014059840202,16.5274050071765,15.332364073872,16.4033330879376,20.4276423291754,16.3576425896438,16.5274050071765,15.332364073872,16.4033330879376,20.4276423291754,16.3576425896438,18.1773121127177,16.5237237617412,15.837064207772,27.7301101228833,15.38549924486,16.1858443408953,16.9810182499303,13.4541691617592,36.0666983216508,16.0655173630927,1615.12045395045,3172.69043648121,2113.91128938332,1843.05122895325,1107.40600110101,1615.12045395045,3172.69043648121,2113.91128938332,1843.05122895325,1107.40600110101,1622.98978791976,3164.8743343394,2146.04910343801,2210.62092365004,972.293009832159,1513.79785427929,3186.01313902488,2068.8551882025,2469.79738207707,747.750104102573,27.0795380333333,24.4822577333333,24.5365552666667,25.1372387,25.3409806,27.0795380333333,24.4822577333333,24.5365552666667,25.1372387,25.3409806,28.0513552068966,26.1543830344828,26.2962855517241,26.9963192413793,26.6380524827586,30.0791188275862,29.4814135172414,29.8937837931034,29.935682,30.2746814137931,3.51809594666667,15.4026935833333,12.0415296066667,15.55274071,2.7142980889,3.51809594666667,15.4026935833333,12.0415296066667,15.55274071,2.7142980889,4.48598042068966,16.0212464137931,11.8983192310345,11.9217129034483,2.37202628689655,4.43477322413793,16.4963925517241,11.5483443551724,12.3756882655172,2.17949646865517
"Sittang","A","Indian Ocean","Asia",19.086646,96.318011,17.5,96.87,6.928888889,25.67171462,152.255319,34000,2.046051,1585,"x",17.25,96.75,"Flow17.25_96.75.day",48,0.195031709286974,0.0286430665505925,0.206460524515012,0.0760371030136398,0.205056590129217,0.0555887036429573,0.190327928562216,0.0372501033889499,0.256638000944937,0.0548954782523325,0.193879666312866,0.0285612958135381,0.208087508409148,0.0760728966491518,0.206341913308387,0.0561293421141448,0.193720236338792,0.0362953851907819,0.259834135507369,0.0539983507874137,0.19668520824148,0.0288360927625271,0.224410453410443,0.0825548631017251,0.199093681801118,0.0542650112429247,0.216194708396979,0.0433629374680269,0.303737636846729,0.0647625153446758,0.210138902829591,0.0310292225982878,0.239795088464165,0.0875906381781927,0.209452908547452,0.0572010583833546,0.211152813056231,0.039700200805403,0.375948680274967,0.0776176628928948,40.6419880065437,40.0661031053232,37.3783058330083,39.788270580983,40.9167640301846,40.6419880065437,40.0661031053232,37.3783058330083,39.788270580983,40.9167640301846,40.9438905599331,43.2894776195808,37.1938927830932,47.4435347498665,48.2578173061771,43.8931806169754,45.3667915152298,37.8087013343947,43.5961316452678,58.6260632606281,1159.44198660887,1447.31334212693,1305.00466192347,1050.50761620896,1301.61010285774,1159.44198660887,1447.31334212693,1305.00466192347,1050.50761620896,1301.61010285774,1186.16302565119,1624.44560570325,1320.6056783788,1183.28788097023,1410.54325750864,1248.77656656102,1688.71065873531,1283.25153120383,1063.38881152805,1516.05007437136,22.4702833666667,23.6274108333333,24.0010229666667,25.4907399666667,24.1581050333333,22.4702833666667,23.6274108333333,24.0010229666667,25.4907399666667,24.1581050333333,23.7147314137931,25.3453691724138,25.5711211034483,27.6885615517241,24.8400375862069,25.7848821724138,28.9925186206897,28.6705352413793,30.6076355172414,26.7423164827586,4.30318341,11.3011684333333,12.9419194966667,10.9224498366667,2.30941484323333,4.30318341,11.3011684333333,12.9419194966667,10.9224498366667,2.30941484323333,4.3395697,12.4680437758621,12.5781351172414,10.0443466448276,2.47329969531034,4.49775512413793,12.8926000517241,12.6096418724138,10.4958006310345,2.45730519089655
"Skeena","D","Pacific Ocean","North America",55.297384,-127.703289,54.31,-129.35,11.075,1.443584055,80.75576,54432,7.001493,2157,"x",54.25,-129.25,"Flow54.25_-129.25.day",47,0.215453538705978,0.0327594175667132,0.200493003668261,0.0678548958138821,0.206808200346729,0.0506513065460208,0.203166889211493,0.0366963388087736,0.167219582102742,0.0348204031696206,0.216273106324873,0.0323586218505275,0.200637143354019,0.0692832663679894,0.204920979354969,0.0507798808467111,0.201100127630358,0.0364819882939331,0.170380933531531,0.0352703733430312,0.222983316596485,0.033351586089561,0.234912682462432,0.0806139059246168,0.213655946932655,0.0521762503751893,0.215902342815729,0.0387102159382883,0.168551981961187,0.0350076309270241,0.236505491659863,0.0338128390332998,0.227713042588985,0.0788057272362452,0.232107517402168,0.0588556902646323,0.226266792349229,0.0411569741313806,0.18924247552278,0.0390212483914909,36.8231552699904,36.995477563872,36.4794211869408,36.655310219904,36.4386184695936,36.8231554102464,36.995477563872,36.4794211869408,36.655310219904,36.4386184695936,38.802333195211,42.9456648047934,37.060098640853,39.9593065119195,35.9654569856044,41.6102363136695,38.5081002738472,41.2973409748767,42.3132207829771,37.1528516972657,1594.44511126767,1227.3890842318,1296.42223171825,1670.09216569551,1329.06283845644,1594.44511126767,1227.3890842318,1296.42223171825,1670.09216569551,1329.06283845644,1664.19537351847,1393.12423050963,1375.86192745575,1879.5193264032,1347.16083441109,1796.95479751545,1331.38815215701,1551.29102389013,2051.80006161887,1434.07720253234,-0.237589656,-0.51286272589,0.0609658033,3.43544492,-1.91151317333333,-0.237589656,-0.51286272589,0.0609658033,3.43544492,-1.91151317333333,0.648041824827586,1.92333736344828,2.3735018637931,6.97007476896552,-0.733732766137931,2.5757484337931,6.10400675862069,6.3595039862069,10.476463362069,2.9456507262069,22.8056631666667,16.0131349166667,18.1187261333333,38.5634410533333,0.42197643973,22.8056631666667,16.0131349166667,18.1187261333333,38.5634410533333,0.42197643973,21.8024183448276,16.5728795172414,19.1012051310345,38.0113305241379,0.504929482965517,20.9242808965517,17.1044196551724,19.0147079,38.0747687034483,0.510110924982759
"Skellefte","D","Atlantic Ocean","Europe",65.771691,18.184244,64.71,21.12,88.42833333,-0.34319474,48.975309,11731,1.266395,157,"x",64.75,21.25,"Flow64.75_21.25.day",46,0.0432239627620203,0.00736232604777154,0.0361515452960536,0.0126144671360647,0.0370306340397381,0.00941027876109749,0.0730471711813493,0.0157401291849072,0.0289251964968512,0.00588120158850941,0.0432078036075814,0.00710382667014312,0.0361630641808379,0.0122175892565885,0.0371020762404117,0.00939007718339781,0.0733501386781479,0.0159654855954829,0.0285079061833492,0.00585663821211879,0.0465376523344066,0.00758308313305399,0.034981479786658,0.0121828893822373,0.0412892848204194,0.0104586579078772,0.0770050790705385,0.0161576305883347,0.0275333193079253,0.00559605035127204,0.0499635179622708,0.00770173917579051,0.036256972001171,0.012322468526261,0.0480717238791482,0.0123211490663482,0.0807287393836819,0.01653139858334,0.0274955220768897,0.00563075000234493,6.4116072216864,6.5315842789536,6.5090753707104,6.5756783405376,6.3881492655168,6.4116072216864,6.5315842789536,6.5090753707104,6.5756783405376,6.3881492655168,7.18337893774345,6.1603353684149,6.86443037437241,7.33736976008276,5.95523441108855,7.61690927277683,6.24557384518841,8.21922345283531,8.32151193927393,5.84665343722924,815.039277923643,853.563659684005,719.599025967982,736.863962995936,792.755682412462,815.039277923643,853.563659684005,719.599025967982,736.863962995936,792.755682412462,872.905038778995,920.820972320206,818.311802578024,853.60906614915,831.988930397121,963.997127253769,970.916690272259,1018.26987766454,992.307530649017,914.732711485779,-2.09663910915333,-1.1520393609,-4.62769919333333,2.62913918866667,-0.3520714522,-2.09663910915333,-1.1520393609,-4.62769919333333,2.62913918866667,-0.3520714522,-0.794454542689655,1.93436029034483,-1.18285598086207,5.71674339310345,1.92389409255172,1.78427363482759,5.75037643793103,3.74193315862069,9.79855579310345,4.6093784862069,18.9678024,13.2796174666667,13.35128782,58.0372334666667,0.613226860666667,18.9678024,13.2796174666667,13.35128782,58.0372334666667,0.613226860666667,17.0486805172414,13.9691183793103,14.5169888275862,57.4841410172414,0.631163102362069,17.4487319310345,14.0676979655172,14.5667677517241,55.4284461206897,0.623629384551724
"Song Hong","C","Pacific Ocean","Asia",22.725683,103.670434,20.58,106.13,8.301521739,19.41203863,120.146296,170977,6.523919,2640,"x",20.75,106.25,"Flow20.75_106.25.day",45,0.49829397193617,0.0731058486575271,0.640832810489569,0.218177385114492,0.58346020138369,0.148335782366939,0.58671094019596,0.10977447518114,0.690321837397896,0.24082065316314,0.493770560297331,0.071424295530359,0.624498034330758,0.207798556796815,0.591840950448713,0.154057602624044,0.58632223244515,0.110517330626088,0.693235609959889,0.243800229682957,0.416567682882024,0.0607832667807576,0.683172347116146,0.230359009749752,0.427048021010286,0.107941341285955,0.596275572560257,0.111897726608795,0.784717651816738,0.257457753794784,0.487024396691636,0.070585595513375,0.77424975853793,0.253297029072096,0.534819681831525,0.140228202191795,0.614668612592006,0.116164939457299,0.907819814578061,0.281385017091192,106.313040864518,101.571524635968,103.048653819946,110.826567073642,101.541428431776,106.313040864518,101.571524635968,103.048653819946,110.826567073642,101.541428431776,90.1216449400419,100.234419036122,74.8555319966797,112.434425712526,115.37152771392,104.352272971875,107.47109345614,92.6240526051939,114.350942299879,132.745738054047,1277.73470635705,1497.26811012415,1231.88119493987,933.209534707673,1382.96692979673,1277.73470635705,1497.26811012415,1231.88119493987,933.209534707673,1382.96692979673,1213.63809925771,1592.6775064079,1110.16634274584,926.799981761552,1466.04372884601,1295.55788151548,1512.63858019587,1195.96899730381,960.476109761403,1595.48307223299,16.69963625,18.1055522,17.3487306,18.9198361333333,15.2772408666667,16.69963625,18.1055522,17.3487306,18.9198361333333,15.2772408666667,18.0284805172414,20.1167883448276,18.9092037241379,20.8904411724138,17.1279490344828,19.8338203448276,23.6323083793103,22.3705001724138,24.249147137931,19.6055406206897,6.55441024666667,19.2727525,14.67012707,16.10341356,12.044837203,6.55441024666667,19.2727525,14.67012707,16.10341356,12.044837203,6.10009327931034,22.0541916551724,14.3117968172414,15.8168098068966,11.642181187931,6.21741946206897,22.844341,14.0334246103448,16.3545578206897,11.1487931934483
"St John","A","Atlantic Ocean","Africa",6.94306,-9.228482,5.92,-10.08,8.5475,25.2341512,180.577778,15000,0.847288,990,"non",5.75,-10.25,"Flow5.75_-10.25.day",52,0.121128936298783,0.0181881538805532,0.13109411002334,0.0487306483221776,0.105517897282067,0.0304098685492452,0.104602221087754,0.0235140222476079,0.173240365035643,0.0476277525960455,0.120664227657082,0.0180186051006944,0.131805198505617,0.0496226201389796,0.106691266679921,0.0316106292526949,0.104233359657918,0.0224452436250954,0.177354289556404,0.0465878465626865,0.125031073718003,0.0190937400558632,0.160233512742126,0.0574575857376902,0.106415412246831,0.0304297983234798,0.0989107606324671,0.0219815872923084,0.179886422546467,0.0486251648705749,0.132875569552513,0.0199661557670566,0.158465903728953,0.0582230533139874,0.114381491105753,0.034580828780607,0.0965754107881808,0.0203801819298938,0.190195546179753,0.0473311913037192,26.7881825395008,25.1332949310912,22.6421953765056,26.6506418617344,25.0218317244672,26.7881825395008,25.1332949310912,22.6421953765056,26.6506418617344,25.0218317244672,28.2763122213054,27.580916882443,22.5413998007834,24.8946462597848,26.0465555462599,29.5209807111658,28.0882614178726,25.0741795158521,24.1443464903404,27.1467216886841,2587.99458506542,1508.02007797402,2212.64412708163,2559.73454142124,2033.58027413972,2587.99458506542,1508.02007797402,2212.64412708163,2559.73454142124,2033.58027413972,2706.76601559819,1560.50194496972,2245.66540478112,2522.99585226478,1938.0199974169,2705.5326393791,1697.10302197899,2410.46847292305,2558.80627836864,2029.15072204129,23.1060019666667,24.7831726,24.0373988666667,25.5297431333333,23.5832117333333,23.1060019666667,24.7831726,24.0373988666667,25.5297431333333,23.5832117333333,24.3341171724138,26.2234340344828,25.5897755862069,26.7011909310345,24.4092191724138,26.4015459310345,29.6364025862069,29.1988710344828,29.4038804482759,26.8012336206897,6.67633384333333,12.3657478833333,16.35823054,10.1593040573333,10.7054730273333,6.67633384333333,12.3657478833333,16.35823054,10.1593040573333,10.7054730273333,5.67341224482759,15.0801847586207,16.9466489827586,11.0393192706897,9.9529788412069,6.55211768275862,15.3552770517241,16.5104000931034,11.9325473827586,9.43646529465517
"St Johns","A","Atlantic Ocean","North America",29.094305,-81.551648,30.4,-81.4,69.1825,21.312408,106.012195,22900,0.136939,420,"non",30.25,-81.75,"Flow30.25_-81.75.day",167,0.018157839678037,0.00257599087270537,0.0165203864476915,0.00605864289277712,0.00685227987717892,0.00199625613437128,0.0179055193087831,0.0035036263812403,0.0137422160042516,0.00363994007295033,0.0181553887041528,0.0026007104667549,0.0166906269946695,0.00639952436714354,0.00693142651046197,0.00195429837857221,0.0179448841642919,0.00329024793842982,0.0140176928851818,0.00365622037924529,0.0191537598555232,0.00272655380675128,0.0200224495694418,0.00685868114997162,0.0104475982491978,0.00303507774088996,0.0190611679132717,0.00384256937791619,0.0156798162265988,0.00409051492041751,0.0119018709350903,0.00170989519736885,0.0100292440354934,0.00361903550631735,0.00785509951740389,0.00217648742148703,0.00646524078910177,0.00118983747109778,0.0137335200086344,0.00356523557703759,4.20241890707424,4.45735601842176,2.49541975083168,4.30484127666624,3.11546682541152,4.20241890707424,4.45735601842176,2.49541975083168,4.30484127666624,3.11546682541152,4.29505432506273,4.53979344050317,3.2911783988107,4.92387255533892,3.44975405266328,2.87170712604546,2.48251308944276,2.53800836584982,1.88965423719261,2.97129677306251,1041.65343742461,1249.27999892279,1033.95861856295,1097.8840927979,1269.67861081478,1041.65343742461,1249.27999892279,1033.95861856295,1097.8840927979,1269.67861081478,1036.1987933162,1193.45705789162,1098.14122372905,1194.10842159893,1280.91769453655,993.653147032412,1055.99882833361,1067.51719256465,903.58055345246,1220.59643636989,21.2356941333333,21.6783072333333,21.3681340333333,23.4531956,22.3882967666667,21.2356941333333,21.6783072333333,21.3681340333333,23.4531956,22.3882967666667,22.2751244137931,23.2658642413793,22.5704602758621,24.8746831724138,23.2553489310345,24.7128065862069,26.7235761034483,25.3054807931034,28.9157789655172,25.3047564137931,9.23250393333333,10.314008,8.09011366,19.43303566,6.48005699656667,9.23250393333333,10.314008,8.09011366,19.43303566,6.48005699656667,9.48830948275862,11.5333749137931,8.97685695862069,14.6765015137931,6.48015949348276,9.76771043103448,11.3976499310345,9.18979440689655,15.334589737931,6.45305010003448
"St Lawrence","D","Atlantic Ocean","North America",45.453511,-81.870538,47.93,-69.66,30.49814035,5.269488651,75.369829,1344200,0.589167,16800,"x",47.75,-69.75,"Flow45.25_-74.25.day",51,0.9106865432031,0.134055847674237,1.23117568739425,0.429656728101173,1.6199842557483,0.398475431487345,1.43449490178664,0.26491702909564,1.46604713520986,0.501362554532378,0.921325281887684,0.133318788690033,1.24877306874334,0.433115587536467,1.65027977080792,0.386845610846335,1.42722819555481,0.266572171537712,1.43088209177303,0.464920330890265,0.990331547446288,0.145604306293034,1.51502817669453,0.52645174049494,1.84109577699873,0.452132916885255,1.60104205383302,0.292081630455484,1.67843589490215,0.538001001170533,1.18676868544017,0.171056376696096,1.81622459413374,0.630409657848836,1.51712538694797,0.355140800434306,1.71213284261488,0.317347129889865,1.7711309735878,0.516341788199038,316.394766485856,318.54310206912,307.738889580672,309.57020148384,314.105271853824,316.394764596288,318.54310196832,307.738891936512,309.57020220672,314.105271810624,334.695018023503,349.890731411586,340.299757143559,333.902839238466,337.999623656574,367.153956112121,382.69129085141,279.583920601225,346.420652286985,346.448632250085,968.838107222665,930.301536675075,1011.82674275812,1012.78427965732,841.923308951003,968.838107222665,930.301536675075,1011.82674275812,1012.78427965732,841.923308951003,1002.75302915383,1011.9181133518,1085.78109707873,1117.63764476088,910.546119027784,1103.96162850829,1102.17613200396,1077.5051441415,1179.03632116878,954.77353867977,5.29080241,4.47247594,4.93962156333333,6.80121169666667,4.07389685333333,5.29080241,4.47247594,4.93962156333333,6.80121169666667,4.07389685333333,6.36855637586207,7.29155491724138,6.50596522758621,10.5389191551724,7.85384181724138,9.23149465517241,12.4338616896552,10.8543910172414,15.3264351034483,11.3730459827586,2.70672778333333,10.5971206666667,17.8190944,27.1960341166667,7.11626755966667,2.70672778333333,10.5971206666667,17.8190944,27.1960341166667,7.11626755966667,2.84647693448276,11.8706126206897,18.5129872413793,27.9474163103448,6.84172839965517,3.10385402068965,12.2657372586207,18.0363991103448,27.3443946103448,6.65184274551724
"Stikine","D","Pacific Ocean","North America",57.637669,-130.079164,56.69,-132.22,8.6844,-0.947719861,78.411348,52000,6.281864,1580,"x",56.75,-132.25,"Flow56.75_-132.25.day",49,0.162079864173766,0.0259653166213974,0.152519014780979,0.0516063690839313,0.12046836327615,0.0299859149069158,0.155059424270502,0.0296240369752083,0.108831749537644,0.0235083879646845,0.161592990242512,0.0257300609290139,0.150915546378079,0.0518938197230698,0.120707228700842,0.031526286642714,0.156362103730553,0.0290858164472569,0.109062854871958,0.0222163360938203,0.173270432953612,0.0271156368758938,0.182407276290272,0.0616875256117002,0.130695653515044,0.032443112017189,0.165305861685054,0.0311835247125951,0.10571480469407,0.0227718414600905,0.183592874847967,0.0281068335478854,0.176587214026728,0.0605071921668183,0.140431462328459,0.0374553581969567,0.173899064154507,0.0318043536930769,0.116454565059333,0.0235055214470452,27.0377460693792,26.7186880264032,26.0812482549984,26.9161857069408,26.6379615714816,27.0377459314848,26.7186880264032,26.0812482549984,26.9161858669248,26.6379615714816,29.1263219840706,30.2147896048982,27.1081810372568,29.5718014841214,25.2311978399537,31.5569778112552,28.3672211051421,29.5130559186571,31.7607697375846,25.6848088547619,1443.77385479012,1066.65572747422,1190.1931118927,1481.98448484983,1212.95121282723,1443.77385479012,1066.65572747422,1190.1931118927,1481.98448484983,1212.95121282723,1538.92370803046,1181.98377233111,1250.6577984138,1688.21147742491,1248.93182266223,1692.47558140226,1202.96672713158,1435.54521724604,1889.37003242866,1345.86707751508,-1.74349175433333,-1.868908502,-3.21403680666667,1.34225352,-4.65987941666667,-1.74349175433333,-1.868908502,-3.21403680666667,1.34225352,-4.65987941666667,-0.936789309655172,0.563028085389655,-0.797447673448276,5.10328921724138,-2.59904346058621,0.952366663551724,4.79437931724138,3.27877813931035,9.02448364827586,1.45273152482759,24.9910573666667,16.1198484166667,14.2118531766667,42.0859444733333,0.22415721829,24.9910573666667,16.1198484166667,14.2118531766667,42.0859444733333,0.22415721829,25.076568,17.6731688275862,15.2135911241379,42.1104200034483,0.2581904443,24.3796344137931,18.3022447241379,15.5133061206897,41.3420974310345,0.256431012558621
