"","river","climate","latitude","winter_mean_past","spring_mean_past","summer_mean_past","fall_mean_past","total_mean_past","total_min_past","total_max_past","total_Q_past","total_Q_min_past","total_Q_max_past","av_DOC_past","winter_mean_fut","spring_mean_fut","summer_mean_fut","fall_mean_fut","total_mean_fut","total_min_fut","total_max_fut","total_Q_fut","total_Q_min_fut","total_Q_max_fut","av_DOC_fut"
"125","Klamath","C",41.54,0.0434909447295875,0.0199178674704297,0.000375201946316658,0.0097340070408102,0.0735180211871441,0.0658271596302211,0.081208882744067,18.3039600270042,16.3420380457387,20.2658820082696,2.74989586352443,0.0487631986637186,0.0118939498725001,0.000171801867268207,0.0101096201431809,0.0709385705466678,0.0603177930699849,0.0822241828292955,16.8865733636627,14.6264322496532,19.1467144776722,2.6415057049729
"126","Klaralven","D",59.41,0.00594349521822399,0.0301183326521185,0.0119867218140537,0.00931732379648489,0.057365873480881,0.0537183633283406,0.0610133836334214,6.27234785410464,5.86898491005084,6.67571079815844,8.35901595401585,0.0142030706897185,0.0275223759850287,0.00750899180077872,0.0104176744085609,0.0596521128840869,0.0514560185848537,0.0691443969849542,6.5382365137199,5.99709719429821,7.07937583314159,8.63637161307718
"127","Kobuk","D",66.93,0.000622339583428864,0.0690493797109113,0.0132588347317131,0.00300167502449577,0.085932229050549,0.0756618699780407,0.0962025881230573,7.38174517114423,6.4762301374441,8.28726020484437,4.78093063943718,0.00459934899158375,0.0856448739744622,0.0068437118492867,0.0119683910066157,0.109056325821948,0.0840701786745568,0.138095582304032,10.9845133082408,9.07093607034221,12.8980905461394,5.9150028479501
"128","Kokemaenjoki","D",61.55,0.0117040804912128,0.0476281982749548,0.0073928716360593,0.0118758405716279,0.0786009909738548,0.0714068857910791,0.0857950961566305,7.51737041556553,6.79466998919073,8.24007084194034,8.75747914090263,0.032936493343452,0.0226205882296435,0.00426537699954874,0.0130137658435294,0.0728362244161737,0.0606984194723603,0.087178844776414,7.21524295296653,6.47168653000833,7.95879937592473,8.67701629650521
"129","Koksoak","D",58.52,0.00412832254369699,0.263287921882741,0.142349941546239,0.0618345213988985,0.471600707371576,0.428944583314501,0.514256831428651,88.9824130043354,81.4641809423388,96.500645066332,3.38364464431399,0.0188843990109163,0.350610354652355,0.107908051716117,0.117405726522107,0.594808531901494,0.503598656097178,0.692163586526201,111.930005633801,98.8785124240928,124.981498843509,4.34518987336669
"130","Kolyma","D",68.84,0.000680118737705365,0.213386066694925,0.117021949811116,0.00370331779660803,0.334791453040354,0.309809847073439,0.359773059007268,90.0965600427391,82.9708665959477,97.2222534895304,1.34482678645077,0.00616408106949614,0.779185152688945,0.137416819222735,0.024825017493723,0.947591070474899,0.740658110448835,1.19246095761825,147.476111734379,130.50691289394,164.445310574818,2.85042493966281
"131","Komoe","A",5.24,0.00501949486724234,0.0161349853567519,0.031685357155501,0.0189006047893994,0.0717404421688946,0.0658822626394093,0.0775986216983798,20.912586198918,19.2173246891818,22.6078477086542,3.10755734928758,0.00593509753579273,0.0143599121992524,0.0368334690472159,0.0260440951200506,0.0831725739023116,0.0736618585080624,0.0929825578133408,23.3221175071975,20.942751012083,25.701484002312,3.24424256674807
"132","Kuban","C",45.67,0.0161935226734685,0.0579226600954447,0.0199593564012457,0.0137832181795538,0.107858757349713,0.100070699889042,0.115646814810383,28.3945109415713,26.2497959712984,30.5392259118442,3.43875228893687,0.0159303682070335,0.0516070678690749,0.00617000530391605,0.00968489119006388,0.0833923325700883,0.0746764077096881,0.0923318046689514,21.2624291011324,19.1388238510087,23.3860343512561,3.29516911110787
"133","Kuskokwim","D",60.62,0.00146955636527505,0.114134286858338,0.0222065904598675,0.00625168984251837,0.144062123525999,0.132127655683297,0.155996591368701,17.7123109335672,16.107628790658,19.3169930764765,4.35801858795608,0.0156849561992125,0.14197194211302,0.0165662707950524,0.0215703623426395,0.195793531449924,0.165581408436106,0.228482645742821,23.9558030857991,20.9184770471549,26.9931291244432,5.94987471554205
"134","Kymijoki","D",60.55,0.0165993454563077,0.0671976086246743,0.0110293654517814,0.0168381817861875,0.111664501318951,0.101532202593214,0.121796800044688,9.6597517959575,8.74284637637361,10.5766572155414,9.658783145741,0.0441519704242763,0.0345019189491641,0.00482339196421731,0.0154907268154872,0.0989680081531449,0.0821379323561557,0.11881731952177,9.0613056983052,8.09966527865702,10.0229461179534,9.173136466773
"135","Lagarfljot","E",65.21,0.00393764295961739,0.013208927709062,0.00869208114060253,0.0054747608376587,0.0313134126469406,0.0280036977303622,0.034623127563519,2.99741888837494,2.68059977679981,3.31423799995007,10.4244614427452,0.00701834552266988,0.00888672998196991,0.00376969173410295,0.00649136130331741,0.0261661285420601,0.0230258777586285,0.0296287863219779,2.79846969235976,2.55517369714445,3.04176568757508,9.34416936821124
"136","Leichhardt","B",-17.74,0.0309807766959842,0.00550151041392833,3.41583454630056e-05,0.00117109537080425,0.0376875408261798,0.0280874755962477,0.0472876060561119,9.32727237029208,7.00867379358368,11.6458709470005,1.94337039248625,0.0350678464775586,0.00562355816914657,3.23298042984526e-05,0.0039869952338773,0.0447107296848809,0.0320324615570495,0.0580038770616773,10.750573296226,7.893988697609,13.607157894843,2.01497584191085
"137","Lena","D",71.3,0.00248936052390609,0.929889109503438,0.13037157468895,0.0230286002474775,1.08577864496377,1.01335467225067,1.15820261767687,338.533340312995,314.687802508138,362.378878117853,1.29147544991125,0.010762909696566,2.08266066590518,0.143852588199226,0.103266539699682,2.34054270350066,1.97234158576787,2.74713943742259,511.413280095124,460.585074780583,562.241485409665,2.16582233670527
"138","Liao","D",41.06,0.000623530855594128,0.00296886360348677,0.0119442237431997,0.00190876855084092,0.0174453867531215,0.0148062725897901,0.0200845009164529,12.2841801464225,10.521679943642,14.0466803492029,0.96733847712549,0.00137287281855184,0.00480681916492164,0.0210868880018263,0.00443828920494432,0.0317048691902441,0.0258156260349859,0.0378842105309476,16.7233924418091,14.1270152390964,19.3197696445218,1.33152702172961
"139","Limpopo","B",-25.03,0.0143023251444673,0.00447643260618787,0.000660549454884692,0.00440619926438813,0.023845506469928,0.0194565273246535,0.0282344856152025,15.3312896919805,12.7228616575223,17.9397177264387,1.05557665404967,0.03166009237763,0.00553914786445982,0.000503685221699125,0.00268862643746974,0.0403915519012587,0.0283062827131699,0.0528313705335127,18.0488240486222,13.5623832563294,22.5352648409149,1.10828078038835
"140","Ljungan","D",62.29,0.00463421707562976,0.0264528579397062,0.0140720116987633,0.00817823059523705,0.0533373173093364,0.050044247058328,0.0566303875603448,5.8820029546714,5.51793119180618,6.24607471753662,8.06435478151048,0.0115101549098952,0.0242423135160937,0.00729244086913864,0.00776711727044149,0.050812026565569,0.0435169439371418,0.0591009389749095,5.96782065539372,5.41480485092677,6.52083645986066,8.00112014911107
"141","Ljusnan","D",61.22,0.00761526184568192,0.0423852002853921,0.0221543819925241,0.013388597325998,0.0855434414495962,0.0802874305469676,0.0907994523522248,9.1419583014237,8.57482501182592,9.70909159102147,8.3619316805524,0.0169769597262934,0.0394174097371872,0.0118166089316369,0.0129588187189788,0.0811697971140963,0.0699162035207131,0.0939422412156461,9.22369692110277,8.41215028123569,10.0352435609699,8.27091589689475
"142","Loire","C",47.27,0.0540183062006144,0.0345042114725448,0.00582549093528319,0.0155440724512421,0.109892081059684,0.101198667292889,0.11858549482648,32.943411954666,30.201982101995,35.6848418073369,2.83505549637244,0.0362651081051618,0.0232044062289665,0.00255083889017627,0.00906978896974643,0.071090142194051,0.0624373757019361,0.0803024839599613,22.3855486036317,19.9749018741742,24.7961953330891,2.51858776886903
"143","Lule","D",65.67,0.00864532075415208,0.0342565962746178,0.0572681781015306,0.0262189120608261,0.126389007191127,0.12098446157932,0.131793552802933,13.0532883221029,12.4987255267206,13.6078511174852,8.38933557405027,0.01673286176691,0.0530253386378736,0.0377600816221841,0.0281632877766384,0.135681569803606,0.11932012695886,0.15454453779892,15.0038040371262,14.0689819651392,15.9386261091132,8.60970858707143
"144","Mackenzie","D",67.61,0.0403755745002366,1.98691527970389,0.41535089465297,0.103063580674845,2.54570532953194,2.41224212055081,2.67916853851306,314.369435122819,296.694786714912,332.044083530727,4.88541466970942,0.272217070703582,2.38740089802935,0.281379123904662,0.208747310076883,3.14974440271447,2.6798022037548,3.71434550517037,368.916799353339,341.274644934696,396.558953771982,6.09074586327193
"145","Magdalena","A",10.76,0.0798054474113051,0.259920394779192,0.220063847861928,0.348637752721259,0.908427442773684,0.805736611333714,1.01111827421365,215.289342188972,190.907997311522,239.670687066423,3.97577561784898,0.167935153954253,0.309436720629582,0.246965651113535,0.438629188452438,1.16296671414981,0.987171404068791,1.34567629475475,270.836324626859,232.291357037112,309.381292216606,4.17892565215968
"146","Manicouagan","D",49.26,0.00415959449600224,0.0909868160268849,0.0531060769331863,0.0339820747958305,0.182234562251904,0.169351769699979,0.195117354803829,43.0778152161137,40.0964379742412,46.0591924579863,3.33660080778767,0.0161824953153974,0.111999512720798,0.0422663108531996,0.0477370446571722,0.218185363546567,0.194881857720159,0.242034195702719,49.7356461662234,45.1648838340615,54.3064084983852,4.04663785496353
"147","Maputo","C",-26.25,0.0132838202703245,0.00427157417386848,0.00133404852345979,0.00658928850407467,0.0254787314717275,0.021710976798788,0.0292464861446669,7.47628849894592,6.38875681557941,8.56382018231243,2.83416396596685,0.0172894012493231,0.00487460391039257,0.000997814514948655,0.00461827104182014,0.0277800907164844,0.0221603598191843,0.0335330589025785,7.7454445295516,6.30780694546954,9.18308211363366,2.80940186276276
"148","Margaree","D",46.43,0.00371311370621332,0.00869258152736355,0.00405104955793183,0.0051896332931821,0.0216463780846908,0.0202170076223654,0.0230757485470162,2.42245469499041,2.26158018244449,2.58332920753634,8.72931993740696,0.00823493314244501,0.00670626202114242,0.00257257953730934,0.00481168934810026,0.022325464048997,0.0203329745728352,0.0244426115220588,2.48641897635042,2.32249901249438,2.65033894020645,8.76985172563944
"149","Maritsa","C",40.93,0.0167461132462424,0.0165900625375169,0.00254973169953641,0.00563487640729439,0.0415207838905901,0.0370518630261182,0.0459897047550619,11.8366925674685,10.4993093813465,13.1740757535906,2.9010834613352,0.0102564035605363,0.00772094244134486,0.0012008206569985,0.00417358661367546,0.0233517532725551,0.0186905401302147,0.0287162018825459,7.19597786864711,5.99480658678472,8.3971491505095,2.5267165652417
"150","Maroni","A",5.66,0.0715810154697804,0.149321861471792,0.0635664301417405,0.00734537951191479,0.291814686595228,0.241652863728736,0.34197650946172,70.0564588265982,57.9648830469108,82.1480346062855,3.51027219305579,0.0579815184188974,0.15079449184879,0.0741560760414809,0.0082026578042897,0.291134744113458,0.220305399508712,0.364175767265325,69.4819493808122,52.8778874803434,86.086011281281,3.52804584023872
"151","Mearim","A",-2.67,0.0588084110536145,0.0680251523322427,0.000451552338366405,0.00372184247063322,0.131006958194857,0.115398806518852,0.146615109870862,33.2836511167273,29.1945455637662,37.3727566696884,2.27923121855345,0.0682686667462504,0.0610376341970791,0.000322721868522804,0.00369203110304635,0.133321053914899,0.111604107954468,0.156092617109602,33.3271835969234,28.1039161103594,38.5504510834874,2.24125658353955
"152","Mecatina","D",50.65,0.00187750144077294,0.038329356033905,0.025144392920776,0.0140540791079167,0.0794053295033706,0.0730617922869162,0.0857488667198251,18.7177592444759,17.2479953477309,20.1875231412209,3.32141252558024,0.0089831154581294,0.0444332931567146,0.0184905012994282,0.0233153829079981,0.0952222928222703,0.0840595296603707,0.106821811777338,21.8499258370344,19.6636552718861,24.0361964021828,4.10454009410249
"153","Mekong","A",11.59,0.0160098922500912,0.283480868140367,1.24922142393671,0.403632731950279,1.95234491627745,1.77884376047289,2.125846072082,474.063945316772,431.212309077363,516.915581556181,3.04551696529,0.0201133094699999,0.257979903807476,1.25457586016376,0.50629748563033,2.03896655907156,1.80962119497657,2.27453483533755,490.82542155097,438.252418477347,543.398424624594,3.13563583370049
"154","Merrimack","D",42.81,0.02485491429839,0.0349751878583552,0.00258181837088769,0.00806805323283538,0.0704799737604683,0.0645731951609914,0.0763867523599452,9.60422957379617,8.77492678304803,10.4335323645443,6.0910142641249,0.0337893074496724,0.0239059878763285,0.00220675261232415,0.00707624680307507,0.0669782947414001,0.0601808231064265,0.0740815751827961,9.37763747103307,8.56646687387252,10.1888080681936,5.84833050151305
"155","Messalo","A",-11.67,0.0319745964903948,0.0123297190641289,0.00106128242973829,0.00619589524684873,0.0515614932311108,0.0438446012864131,0.0592783851758085,12.6931796575594,10.8217738994197,14.5645854156992,3.1384128811507,0.0299370718104427,0.0105754003800003,0.000836121694242727,0.00327586977116447,0.0446244636558502,0.0364576131915085,0.052919227770076,11.0142383602116,9.08872735894247,12.9397493614808,2.94899942395139
"156","Meuse","C",51.72,0.0230002915407624,0.0124032981715454,0.00249403242428164,0.00688350665118301,0.0447811287877724,0.041656933756181,0.0479053238193639,13.0486070332628,12.0976317251229,13.9995823414027,2.94683465466894,0.0224350717709116,0.0112701633932836,0.00162658477747544,0.00571285892404198,0.0410446788657126,0.037137288417353,0.0451636512535418,11.7148537413292,10.7324537527016,12.6972537299567,2.87533426926793
"157","Mezen","D",66.14,0.0147077339665907,0.168543067154909,0.0566569399557685,0.0275905982528181,0.267498339330086,0.248558398231402,0.28643828042877,24.8799495015512,23.0555064337046,26.7043925693978,8.25102758841423,0.0500465514989323,0.150776266434501,0.0240486046126468,0.0349086368843106,0.259780059430391,0.215684245508855,0.312445960758982,25.5662032485318,22.9643730265516,28.168033470512,8.73911481727844
"158","Mino","C",41.89,0.0202450926560739,0.0091332790791079,0.000674819543447442,0.00652691984932869,0.0365801111279579,0.0327757442207302,0.0403844780351857,8.90089154087774,7.95834969137176,9.84343339038373,3.27911735181857,0.0122216867612949,0.0048969981993812,0.000220982758993703,0.00248868456563781,0.0198283522853076,0.0165758636398562,0.0233260608325731,4.79952671124551,4.10960718384244,5.48944623864858,2.88335059809326
"159","Mira","C",1.67,0.0167652002036429,0.0234750658074037,0.0065038155244538,0.00906275807110646,0.0558068396066068,0.0507026701751805,0.0609110090380331,10.8946394344372,9.89868365860312,11.8905952102712,5.03669077767082,0.0223581341124026,0.0293977540770473,0.0105485195757816,0.0106106446162102,0.0729150523814417,0.0613100921319215,0.0854657220359488,14.7030143520288,12.606435859269,16.7995928447885,4.90199274818282
"160","Mississippi","D",30.47,0.846237072355065,1.16021659157884,0.308074304457467,0.305649066554578,2.62017703494595,2.43204438901875,2.80830968087315,823.863702870013,762.342361520539,885.385044219487,2.85659394349846,0.917815497336347,1.28410693616447,0.259911917648887,0.300411472406552,2.76224582355626,2.49649785083456,3.03801156647868,817.251781755685,747.230389514312,887.273173997058,2.96159424238792
"161","Moa","A",7.23,0.00397835885450644,0.00933944930742774,0.045118922781323,0.0341350719773893,0.0925718029206466,0.0862443183807624,0.0988992874605307,22.1775069052881,20.6436447790969,23.7113690314793,3.82370105365849,0.00475704293969024,0.00760772542003797,0.045263265590029,0.0414449397784906,0.0990729737282478,0.0908358695758232,0.107377288334429,23.5570512938209,21.6442692026882,25.4698333849536,3.86155927508451
"162","Mono","A",6.33,0.00195847036268927,0.00507843165328364,0.0143880509334807,0.00936644610716563,0.0307913990566192,0.0280018162083476,0.0335809819048909,8.29581375554103,7.54879400999362,9.04283350108845,3.31855690783703,0.00224637844814624,0.00481590358387395,0.0161136780148401,0.0117538350141903,0.0349297950610506,0.030459359069377,0.0396214692401935,9.13679495630613,8.07751459201385,10.1960753205984,3.43104521341663
"163","Moose","D",51.28,0.0200548456025171,0.332156231176446,0.0535037317232602,0.0532948313351082,0.459009639837331,0.419547983726607,0.498471295948055,46.1796261697487,42.1465418188551,50.2127105206424,7.53079628700005,0.0747756417587511,0.32374593607028,0.0334589284287294,0.0705556825156882,0.502536188773448,0.431114350459877,0.578490456533609,50.2688001834191,44.6549335129443,55.8826668538939,8.23215126502967
"164","Moulouya","C",35.07,5.61723812973435e-05,4.85192745484998e-05,7.21084963137733e-06,1.85494908895517e-05,0.000130451996366772,9.94589647259321e-05,0.000161445028007613,0.399336762911769,0.313073164354898,0.48560036146864,0.19404582222046,8.99681413729092e-06,6.33160861931266e-06,2.67149661706723e-06,1.09591723714193e-05,2.89590917450901e-05,1.77884116932308e-05,4.34148337051261e-05,0.1332808431895,0.092610711564861,0.173950974814139,0.0804227376786064
"165","Murchison","B",-27.65,5.60828665463011e-06,0.000476191946054651,0.000591038714822417,4.08779426769563e-05,0.00111371689020865,0.000778013570457145,0.00144942020996016,0.865046586417913,0.65426574098272,1.07582743185311,0.372559998250299,0.000162322482428883,0.000797772523621753,0.000230098905791378,4.69125145915582e-06,0.00119488516330117,0.000654865796535,0.00179937591488144,0.63245035216716,0.384797118603566,0.880103585730753,0.268952766012025
"166","Murray","B",-35.2,0.0289435110046093,0.031889585976422,0.0426270483158128,0.0288035689167013,0.132263714213546,0.107054364399946,0.157473064027145,71.2905665338663,58.4572356862469,84.1238973814856,1.59592424235846,0.0312565156095585,0.0188909921173882,0.019350107269362,0.0152679185205645,0.0847655335168732,0.0660934438437867,0.104473002412551,51.7362454807484,42.0132207688906,61.4592701926061,1.3421080834745
"167","Nadym","D",66.22,0.0108524644954716,0.108028703789911,0.092388994972565,0.0287750052338014,0.240045168491749,0.223531030361956,0.256559306621541,17.4441048341264,16.2375795066269,18.6506301616258,10.3902001778117,0.0233824663060407,0.160346032947022,0.0675861909215244,0.0418651194783324,0.293179809652919,0.239137074366487,0.359630239687146,20.111833221002,18.335297636488,21.888368805516,12.4165438456597
"168","Naktong","D",35.24,0.000127139713884367,0.000392733928037838,0.00141048116528071,0.000267279203568267,0.00219763401077118,0.00186825950762507,0.00252700851391729,1.36933646105491,1.18369692765383,1.55497599445598,1.21269907660594,0.000118406903354765,0.00051980587632806,0.00215106110606948,0.00031451980157556,0.00310379368732786,0.0025174287496743,0.0037110203888464,1.55577169666221,1.31083947289276,1.80070392043166,1.36578075202315
"169","Narva","D",59.17,0.0136307375318872,0.0422896779825672,0.0073920610034451,0.00973066017878053,0.07304313669668,0.0657584897547489,0.0803277836386111,11.6355686288993,10.4088602345941,12.8622770232045,5.21662387840615,0.0337391938428334,0.0254057979951536,0.00529893720391946,0.0127129541133122,0.0771568831552187,0.0636093029752509,0.0935690368529352,11.9974182752064,10.6492354187925,13.3456011316203,5.54322602277071
"170","Nass","D",54.98,0.00775204332199894,0.0601233269183667,0.0232559127722882,0.0284311418230781,0.119562424835732,0.109959893494763,0.129164956176701,28.6102797728304,26.2667027368375,30.9538568088234,3.75477062779082,0.0315442049958839,0.0490488518025026,0.00791629081871914,0.0520572543692641,0.14056660198637,0.125731593004211,0.155769777134891,31.6466651003525,28.5336801595469,34.7596500411582,4.09456480891494
"171","Natashquan","D",50.14,0.00159115675245116,0.0294619580509182,0.0184769792330592,0.010897876437945,0.0604279704743736,0.0559446836615487,0.0649112572871984,14.4851755866739,13.4231530631263,15.5471981102216,3.33808612169399,0.00789349152668537,0.0343713784985875,0.0129945662210935,0.017410592168259,0.0726700284146254,0.0646167161927649,0.0810581698893839,16.8221910107442,15.2658943589397,18.3784876625486,4.07646906154373
"172","Negro","C",-40.76,0.004675074292404,0.0218694657638945,0.0758265722051536,0.0373372246589115,0.139708336920364,0.130060826018146,0.149355847822582,34.6593539021939,32.214903814608,37.1038039897799,3.27075398329977,0.00170320454132209,0.00863390832112812,0.0428743748751731,0.0116573997215959,0.0648688874592192,0.057629925424939,0.0726569235283947,17.5502012931006,15.9551499494717,19.1452526367296,2.68963144309494
"173","Nelson","D",56.84,0.0528451716397883,0.617357707828242,0.175254912081337,0.0608238184019698,0.906281609951338,0.832264363889373,0.980298856013302,156.661325248015,143.296872332531,170.025778163499,4.22780624363334,0.197070291779172,0.663341179708542,0.153788721748602,0.0994117436206298,1.11361193685695,0.935698924395077,1.31692268264914,172.479728404256,154.174060410839,190.785396397673,5.20592397901151
"174","Neman","D",55.2,0.0365452736921168,0.0782889974064544,0.0142463702575091,0.0215563745409531,0.150637015897033,0.135316364525812,0.165957667268255,26.2041677462834,23.4297163476002,28.9786191449666,4.93309916322507,0.0623554799795024,0.0476650054062445,0.00948581994247746,0.0220688371366984,0.141575142464923,0.117603015657309,0.170864628471188,24.5656724503292,21.861882659779,27.2694622408794,4.95546045778912
"175","Neva","D",59.83,0.131371140685876,0.593924816722787,0.10293616525845,0.15340093528664,0.981633057953753,0.907158914011511,1.05610720189599,85.1365101126973,78.4155465582966,91.857473667098,9.81496974521033,0.40408986140336,0.36753647339434,0.0566188911069737,0.182190620548877,1.01043584645355,0.854062548019802,1.19384274351786,89.7535188082733,81.5491821954905,97.957855421056,9.86722430560138
"176","Niger","B",5.8,0.0122216555028707,0.0181496634538109,0.263016257645286,0.144595478251307,0.437983054853275,0.400767773048554,0.475198336657995,167.223502987204,153.941867627943,180.505138346465,1.76871930443867,0.0203974974120118,0.0192119681182355,0.681542251199707,0.275768456838515,0.99692017356847,0.784526331073005,1.22978271340309,297.50339798458,243.752619355461,351.254176613698,2.10640831781164
"177","Noatak","E",67.11,0.000671927777551476,0.0551784101737091,0.0325708226969547,0.0040121110681101,0.0924332717163254,0.0799506518924528,0.104915891540198,7.67986298075432,6.65453636904726,8.70518959246139,5.05559657956902,0.00461895377881416,0.0881416595741023,0.012907128337223,0.0116582909375364,0.117326032627676,0.0883047636941294,0.151044509625421,10.9546282029874,8.95346540418173,12.955791001793,6.29330397636625
"178","Nottaway","D",51.43,0.0548375581968041,0.506910012852968,0.26242919329223,0.208037841024307,1.03221460536631,0.962862819787607,1.10156639094501,83.0064628009623,77.4497176683458,88.5632079335788,11.2184341750771,0.139384527551697,0.569178582133195,0.166400323832568,0.225829681732331,1.10079311524979,0.971932743087546,1.2379028049707,92.2643452087714,84.1596873016797,100.369003115863,11.3387374077657
"179","Nueces","C",27.84,0.00242373477962203,0.00260847256163003,0.00273616546587064,0.00322583635221982,0.0109942091593425,0.00847586875647054,0.0135125495622145,4.20217698859669,3.29521150624277,5.1091424709506,2.12762610181459,0.000946111010983602,0.00117942715714854,0.00317807154254372,0.00346380878712561,0.00876741849780147,0.00620119642188204,0.0115247197217477,3.19582607031408,2.39983405610845,3.99181808451971,1.80150996834193
"180","Nushagak","D",58.98,0.00295908330757444,0.0509971299045405,0.00684477898694588,0.00927853714458393,0.0700795293436448,0.0619874548180533,0.0781716038692362,9.80977198513287,8.63189162795733,10.9876523423084,4.87776838509897,0.0173847169808324,0.0429351441786325,0.00601878400306034,0.0214990618790777,0.0878377070416029,0.0736671306475953,0.102743084401511,12.4405367060418,10.7264544511101,14.1546189609736,6.04131003563757
"181","Nyanga","A",-2.92,0.0588603877715195,0.0504937522972964,0.00574686383349489,0.0539280159817689,0.16902901988408,0.159279617702456,0.178778422065704,38.5965767542642,36.3744075990268,40.8187459095016,4.10179143705155,0.064812861186071,0.0497437198370238,0.00588776000136954,0.06293832714396,0.183382668168424,0.170451437232533,0.196446524785666,41.7197817765271,38.9145808956765,44.5249826573777,4.12762597416516
"182","Ob","D",66.49,0.0882098823944264,2.09382332937564,0.744684362782429,0.241201798369588,3.16791937292208,2.99103007913544,3.34480866670872,441.10353973104,416.120949780141,466.086129681939,5.15314828647951,0.358646714936673,2.75807090640321,0.637581527248511,0.42910585971551,4.1834050083039,3.49383695371942,5.05670595883089,533.247792421075,491.66102654581,574.834558296341,6.31195706169299
"183","Oder","C",53.64,0.039140916250603,0.0427669642350297,0.0104048940733749,0.0142844859188514,0.106597260477859,0.0976665780582188,0.115527942897499,25.5340774077041,23.2936623703869,27.7744924450214,3.68068415845729,0.041990517671453,0.0307325535723964,0.00708375728383422,0.0117896705932394,0.0915964991209231,0.0777369113325475,0.108395780010623,22.0958260990443,19.8504969569531,24.3411552411354,3.54602000695455
"184","Oelfusa","E",63.94,0.005453479898698,0.0115844999165723,0.00406430494410333,0.00568794178851369,0.0267902265478873,0.0241744732847543,0.0294059798110203,6.11351405753066,5.52350564256043,6.70352247250089,4.21447118598481,0.00928239013499485,0.00653533116311145,0.00321745497913957,0.00799083074382647,0.0270260070210723,0.024788738241011,0.0292959026455241,6.19150879728522,5.73595210446878,6.64706549010167,4.24493535232931
"185","Ohta","C",34.43,0.00140381270552218,0.00360160322784397,0.00377648849239646,0.00162289736894701,0.0104048017947096,0.0091998986769609,0.0116097049124583,2.34799457895116,2.07776096132586,2.61822819657646,4.2996371555916,0.00105134562014807,0.0035989998791135,0.00418762627763859,0.00155130962956649,0.0103892814064667,0.00889248680775061,0.0119226235822671,2.32735548636212,2.01241410260216,2.64229687012207,4.26810332815823
"186","Olenek","D",72.96,9.80133439692705e-05,0.0863197835808685,0.00810758446650967,0.000450512899662436,0.0949758942910099,0.0852774543219386,0.104674334260081,33.2667130781741,29.621276406334,36.9121497500142,0.64794828435115,0.000828005477277338,0.275146263252374,0.0101346863165304,0.00745156164573673,0.293560516691919,0.22386164103128,0.378222302881677,54.5977492513363,46.5556005780361,62.6398979246366,1.82076362067475
"187","Omoloy","D",71.1,7.03566038974855e-06,0.00593437165346666,0.000704126295526783,2.85085052045884e-05,0.00667404211458778,0.00595397390611371,0.00739411032306185,4.76593262254843,4.19947306874388,5.33239217635298,0.355320459558463,4.83793321121394e-05,0.0401853615906117,0.00165390323495774,0.000367907895773651,0.0422555520534552,0.030792871375531,0.0556482174679218,8.57993158679587,7.42759546988218,9.73226770370957,1.32545035248678
"188","Onega","D",63.86,0.0157701962589949,0.123088992005306,0.0223945913772933,0.0227495175572244,0.184003297198819,0.168693984728845,0.199312609668793,17.8502835637808,16.315642820621,19.3849243069405,8.26974263244533,0.0575530323303409,0.08739506404037,0.0125761629983672,0.0310301593715164,0.188554418740595,0.156740165036819,0.226308968400375,19.238392618512,17.2498142181399,21.2269710188841,8.58135015829056
"189","Orange","B",-28.34,0.0116206751498471,0.00585060822589171,0.00129330641084797,0.00532047894446875,0.0240850687310555,0.0208502940386363,0.0273198434234748,24.1881553635895,21.0319814851215,27.3443292420575,0.78772575923452,0.0115056181791321,0.00493332209824839,0.000605903529435176,0.00397263395279967,0.0210174777596154,0.0174365343246692,0.0250668544369418,20.3480244384879,17.6153140440962,23.0807348328795,0.735394692873206
"190","Ord","B",-15.26,0.0211746074304087,0.0106645704819127,0.000195555608008422,0.00031405849248159,0.0323487920128114,0.0268454478399897,0.037852136185633,8.60441878810942,7.17978283911197,10.0290547371069,1.92806248564072,0.0377042637365588,0.0148032190125142,0.00027763062512076,0.000531246481534104,0.0533163598557278,0.0429895887962381,0.0638861128730298,13.1298319400848,10.7412792474143,15.5183846327553,2.18834805055221
"191","Orinoco","A",8.21,0.0985642078793078,1.2462123863777,2.11170588623782,0.827145062706182,4.28362754320101,3.94532337095356,4.62193171544845,1014.29155631465,932.260396201413,1096.32271642789,3.72205610159819,0.257136914514924,1.35224925624772,1.91942234844631,0.733854964449923,4.26266348365888,3.75300317061929,4.78428347216044,1007.47313838481,889.972839788441,1124.97343698117,3.96870870852304
"192","Oueme","A",6.53,0.00362814138476575,0.0104073274720609,0.0297089789326678,0.017626268133357,0.0613707159228514,0.0556254455787471,0.0671159862669556,16.5146182518343,14.9840996120168,18.0451368916519,3.32643190419736,0.00429350211122109,0.00969307035693716,0.0335443465773732,0.0225400414076501,0.0700709604531816,0.0606380639778868,0.079932406412261,18.3534009617422,16.0846793527308,20.6221225707535,3.43954452172186
"193","Oulu","D",65.02,0.00585304868777903,0.0544511675897205,0.0156064651587181,0.0112192675072448,0.0871299489434624,0.0809308554907931,0.0933290423961317,6.68182630903252,6.19776191689805,7.165890701167,10.1960938431344,0.0217203050350597,0.0524743625256546,0.00829540985187431,0.0147147604056181,0.0972048378182067,0.0813914442104201,0.115334769344444,7.48001933157417,6.70480023937805,8.2552384237703,11.4227427210023
