"","year","rcp26_Atl_gfdl_mean","rcp26_Atl_gfdl_sd","rcp26_Atl_hadgem_mean","rcp26_Atl_hadgem_sd","rcp26_Atl_ipsl_mean","rcp26_Atl_ipsl_sd","rcp26_Atl_miroc_mean","rcp26_Atl_miroc_sd","rcp26_Atl_noresm_mean","rcp26_Atl_noresm_sd","rcp26_Arc_gfdl_mean","rcp26_Arc_gfdl_sd","rcp26_Arc_hadgem_mean","rcp26_Arc_hadgem_sd","rcp26_Arc_ipsl_mean","rcp26_Arc_ipsl_sd","rcp26_Arc_miroc_mean","rcp26_Arc_miroc_sd","rcp26_Arc_noresm_mean","rcp26_Arc_noresm_sd","rcp26_Ind_gfdl_mean","rcp26_Ind_gfdl_sd","rcp26_Ind_hadgem_mean","rcp26_Ind_hadgem_sd","rcp26_Ind_ipsl_mean","rcp26_Ind_ipsl_sd","rcp26_Ind_miroc_mean","rcp26_Ind_miroc_sd","rcp26_Ind_noresm_mean","rcp26_Ind_noresm_sd","rcp26_Pac_gfdl_mean","rcp26_Pac_gfdl_sd","rcp26_Pac_hadgem_mean","rcp26_Pac_hadgem_sd","rcp26_Pac_ipsl_mean","rcp26_Pac_ipsl_sd","rcp26_Pac_miroc_mean","rcp26_Pac_miroc_sd","rcp26_Pac_noresm_mean","rcp26_Pac_noresm_sd","rcp85_Atl_gfdl_mean","rcp85_Atl_gfdl_sd","rcp85_Atl_hadgem_mean","rcp85_Atl_hadgem_sd","rcp85_Atl_ipsl_mean","rcp85_Atl_ipsl_sd","rcp85_Atl_miroc_mean","rcp85_Atl_miroc_sd","rcp85_Atl_noresm_mean","rcp85_Atl_noresm_sd","rcp85_Arc_gfdl_mean","rcp85_Arc_gfdl_sd","rcp85_Arc_hadgem_mean","rcp85_Arc_hadgem_sd","rcp85_Arc_ipsl_mean","rcp85_Arc_ipsl_sd","rcp85_Arc_miroc_mean","rcp85_Arc_miroc_sd","rcp85_Arc_noresm_mean","rcp85_Arc_noresm_sd","rcp85_Ind_gfdl_mean","rcp85_Ind_gfdl_sd","rcp85_Ind_hadgem_mean","rcp85_Ind_hadgem_sd","rcp85_Ind_ipsl_mean","rcp85_Ind_ipsl_sd","rcp85_Ind_miroc_mean","rcp85_Ind_miroc_sd","rcp85_Ind_noresm_mean","rcp85_Ind_noresm_sd","rcp85_Pac_gfdl_mean","rcp85_Pac_gfdl_sd","rcp85_Pac_hadgem_mean","rcp85_Pac_hadgem_sd","rcp85_Pac_ipsl_mean","rcp85_Pac_ipsl_sd","rcp85_Pac_miroc_mean","rcp85_Pac_miroc_sd","rcp85_Pac_noresm_mean","rcp85_Pac_noresm_sd"
"31",2001,12939.9556756713,1293.99556756713,15354.9709207512,1535.49709207512,14073.7337083497,1407.37337083497,16078.0364868603,1607.80364868603,15726.7228466518,1572.67228466518,3870.50560950171,387.050560950171,3425.33441728812,342.533441728812,3624.42973673555,362.442973673555,3376.83864758959,337.683864758959,3404.92828417842,340.492828417842,2909.70562951298,290.970562951298,3027.45258455031,302.745258455031,3469.84484567281,346.984484567281,2966.49958489833,296.649958489833,3237.62866103662,323.762866103662,2829.95023324248,282.995023324248,3588.97144007862,358.897144007862,3607.32061811764,360.732061811764,3928.65849883254,392.865849883254,4262.19745259236,426.219745259236,12939.9556627692,1293.99556627692,15354.9708952566,1535.49708952565,14073.7339451782,1407.37339451782,16078.0364580351,1607.80364580351,15726.722774303,1572.6722774303,3870.50560638267,387.050560638267,3425.33442350028,342.533442350028,3624.42972321654,362.442972321654,3376.83863342863,337.683863342863,3404.92827942642,340.492827942642,2909.70583213826,290.970583213826,3027.45256580332,302.745256580332,3469.84471183152,346.984471183152,2966.499517145,296.6499517145,3237.62846096464,323.762846096463,2829.95021097806,282.995021097806,3588.97133605302,358.897133605302,3607.32047513514,360.732047513514,3928.65830306742,392.865830306742,4262.19772552996,426.219772552996
"32",2002,15909.6919714814,1590.96919714814,14772.1585016688,1477.21585016688,15809.252791099,1580.9252791099,17848.6211895031,1784.86211895031,15273.3001323752,1527.33001323752,3308.16974868593,330.816974868593,3620.62190670016,362.062190670016,3247.25646832088,324.725646832088,3512.48137134039,351.248137134039,3145.83697350726,314.583697350726,3593.99814571811,359.399814571811,2716.43063543997,271.643063543997,2836.24987325873,283.624987325873,2872.74868575566,287.274868575566,2680.93923512817,268.093923512817,3845.42893873708,384.542893873708,3765.24541705658,376.524541705658,3286.77001743138,328.677001743138,3822.48721716806,382.248721716806,4045.23017985578,404.523017985578,15909.6923483314,1590.96923483314,14772.1588022315,1477.21588022315,15809.2529230431,1580.92529230431,17848.6208716163,1784.86208716163,15273.2997484249,1527.32997484249,3308.16975233547,330.816975233547,3620.62191179776,362.062191179776,3247.25648472824,324.725648472824,3512.48135392215,351.248135392215,3145.83696251718,314.583696251718,3593.99838086435,359.399838086435,2716.43038545263,271.643038545263,2836.24974420564,283.624974420564,2872.74854195573,287.274854195573,2680.93912014644,268.093912014644,3845.42893461407,384.542893461407,3765.24541097316,376.524541097316,3286.77001527656,328.677001527656,3822.4871122439,382.24871122439,4045.23030984458,404.523030984458
"33",2003,20415.8447671751,2041.58447671751,14813.0309697726,1481.30309697726,13488.3718565721,1348.83718565721,17973.829045551,1797.3829045551,15152.282353025,1515.22823530251,3962.72645268785,396.272645268785,3231.22063880759,323.122063880759,2883.04351373399,288.304351373399,3299.37946021717,329.937946021717,3486.95645080807,348.695645080807,3501.83441562458,350.183441562458,3845.08902624254,384.508902624254,2373.94956390603,237.394956390603,3309.77450956123,330.977450956123,3119.8111426665,311.98111426665,3889.03895912626,388.903895912626,3708.71320420456,370.871320420456,3400.03798833061,340.003798833061,3753.82684408554,375.382684408554,3725.56490502516,372.556490502516,20415.8445220347,2041.58445220347,14813.0308143496,1481.30308143496,13488.3720608803,1348.83720608802,17973.8286481046,1797.38286481046,15152.2821442965,1515.22821442965,3962.72644311473,396.272644311473,3231.22060264055,323.122060264055,2883.04357188119,288.304357188119,3299.37944966773,329.937944966773,3486.95644242727,348.695644242727,3501.83449784273,350.183449784273,3845.0888994661,384.508889946609,2373.94942280809,237.394942280809,3309.77439832434,330.977439832434,3119.81100907344,311.981100907344,3889.03875980578,388.903875980577,3708.71331415288,370.871331415288,3400.03791718885,340.003791718885,3753.82672568298,375.382672568298,3725.56526040564,372.556526040564
"34",2004,17727.9782566946,1772.79782566946,15812.6264629128,1581.26264629128,13455.868554958,1345.5868554958,17027.1267359152,1702.71267359152,14394.6605823809,1439.46605823809,3699.0001275061,369.90001275061,3276.73511784112,327.673511784112,3418.03376910786,341.803376910786,3228.50614367649,322.850614367649,3264.31648003355,326.431648003355,3498.70551356773,349.870551356773,4582.06508147657,458.206508147657,2845.56445867469,284.556445867469,3238.23997375689,323.823997375689,3437.76352430947,343.776352430947,3614.28955557438,361.428955557438,3760.89961748606,376.089961748606,3393.76046820329,339.376046820329,4398.68938054388,439.868938054388,4138.53159960254,413.853159960254,17727.9777080306,1772.79777080306,15812.6262901645,1581.26262901645,13455.8686475359,1345.58686475359,17027.1264236539,1702.71264236539,14394.660477118,1439.4660477118,3699.00010677874,369.900010677874,3276.73487168752,327.673487168752,3418.0337838045,341.80337838045,3228.50613149409,322.850613149409,3264.31650370715,326.431650370715,3498.70564414405,349.870564414405,4582.06509622617,458.206509622617,2845.5643239396,284.55643239396,3238.23991541719,323.823991541719,3437.76331756611,343.776331756611,3614.28953913592,361.428953913592,3760.89968524439,376.089968524439,3393.76044429641,339.376044429641,4398.68944621652,439.868944621652,4138.53181705406,413.853181705406
"35",2005,14206.0126493285,1420.60126493285,16556.6852300645,1655.66852300645,14091.3620462923,1409.13620462923,17503.6721178764,1750.36721178764,14542.1772320403,1454.21772320403,3760.83197965469,376.083197965469,3226.0580659853,322.60580659853,3577.71733827034,357.771733827034,3207.96339416873,320.796339416873,3370.08061369639,337.008061369639,3137.81045763385,313.781045763385,3718.90719136825,371.890719136825,3081.10370412022,308.110370412022,2728.86562616253,272.886562616253,3294.33716992288,329.433716992288,3755.42580680639,375.542580680639,3615.55814856576,361.555814856576,3144.52693010857,314.452693010857,4071.61937741391,407.161937741391,3598.87877761607,359.887877761606,14206.0122591068,1420.60122591069,16548.7042001815,1654.87042001815,14091.3619881586,1409.13619881586,17503.6727271061,1750.36727271061,14542.1772173238,1454.21772173238,3760.83196858685,376.083196858685,3225.76702454229,322.576702454229,3577.71735116208,357.771735116208,3207.96337421033,320.796337421033,3370.080625185,337.0080625185,3137.81056751306,313.781056751305,3728.20025252546,372.820025252546,3081.10359667672,308.110359667672,2728.86559626018,272.886559626018,3294.33702922747,329.433702922748,3755.4254263414,375.54254263414,3622.11152983035,362.211152983035,3144.52689202431,314.452689202431,4071.61954077038,407.161954077039,3598.87887284269,359.887887284269
"36",2006,12354.0207540972,1235.40207540972,16326.0265048667,1632.60265048667,15980.2626997904,1598.02626997904,16512.23827632,1651.223827632,14740.9703760923,1474.09703760923,3705.46016534407,370.546016534407,3611.15130806156,361.115130806156,3565.6639914469,356.56639914469,3325.01820984395,332.501820984395,3531.80495222243,353.180495222243,2205.10648535103,220.510648535103,3181.16937379541,318.116937379541,3765.18980787502,376.518980787502,2865.58744869343,286.558744869343,3258.08228236304,325.808228236304,3389.41426920002,338.941426920002,3249.77343412389,324.977343412389,3066.57603589594,306.657603589594,4096.94739478958,409.694739478958,3756.85402555595,375.685402555595,12908.9535274727,1290.89535274727,15487.8472621585,1548.78472621585,15303.2280895072,1530.32280895072,14856.2663515723,1485.62663515724,14569.0431786526,1456.90431786526,3692.1193186792,369.21193186792,3467.65142520801,346.765142520801,3545.44736682004,354.544736682004,3274.32513979575,327.432513979575,3346.39742507234,334.639742507234,3442.29664812549,344.229664812549,3650.15225990673,365.015225990672,3803.21819761856,380.321819761856,3100.09392872256,310.009392872256,3022.16025538755,302.216025538755,3139.48286514813,313.948286514813,3656.05542006052,365.605542006051,3570.90332201345,357.090332201345,3828.87513033486,382.887513033486,3540.00227715528,354.000227715528
"37",2007,12700.9362438158,1270.09362438158,15318.2744967782,1531.82744967781,14852.7124944999,1485.27124944999,17635.9991419464,1763.59991419464,17266.6767996385,1726.66767996385,3601.34627234488,360.134627234488,3460.5846262135,346.05846262135,3120.04656222774,312.004656222774,3411.32554894571,341.132554894571,3563.36226978817,356.336226978817,2835.03370871315,283.503370871315,2627.31162887228,262.731162887228,2753.8056523285,275.38056523285,3270.82581412818,327.082581412818,3242.69840540186,324.269840540186,3125.31213674998,312.531213674998,3750.32927411026,375.032927411026,3587.31908782965,358.731908782965,3823.30638981519,382.330638981518,3849.4437625456,384.94437625456,16022.6930281919,1602.26930281919,15445.3864472761,1544.53864472761,15500.5564477228,1550.05564477228,16731.4242487564,1673.14242487564,14984.0012619853,1498.40012619853,3384.29237636857,338.429237636857,3840.06670519513,384.006670519513,3663.89920951085,366.389920951085,3472.52165236607,347.252165236607,3257.80089410802,325.780089410802,3552.04178268942,355.204178268942,4153.94881690727,415.394881690727,3301.74611399182,330.174611399182,3136.43471377688,313.643471377688,3259.0465072042,325.90465072042,4156.23730909527,415.623730909527,3560.37660104561,356.037660104561,3119.47684687041,311.947684687041,3705.61479141474,370.561479141474,3475.76014045879,347.576014045879
"38",2008,20370.8459557913,2037.08459557913,15772.7820663949,1577.27820663949,14394.4665930436,1439.44665930436,16514.6452781373,1651.46452781372,14000.9981287956,1400.09981287956,3891.04185623262,389.104185623262,3867.14107395927,386.714107395927,2910.73006213442,291.073006213442,3453.42538655496,345.342538655496,2968.26287210775,296.826287210775,3855.60623267917,385.560623267917,2681.51631325382,268.151631325382,2765.33437059067,276.533437059067,2962.84595737613,296.284595737613,2660.86476006947,266.086476006946,4709.96126780927,470.996126780927,3661.66033366155,366.166033366155,3384.21147014706,338.421147014706,3727.39497857078,372.739497857077,3776.86538815886,377.686538815886,17522.8692879201,1752.28692879201,14967.9822944731,1496.79822944731,14092.3013630511,1409.23013630512,16372.4735017058,1637.24735017058,15681.039568237,1568.1039568237,3647.36019880296,364.736019880296,3477.90580674552,347.790580674552,3149.84581453083,314.984581453083,3301.45547398053,330.145547398053,3211.90008726879,321.190008726879,3862.13474176493,386.213474176492,2864.33651809434,286.433651809434,2585.2750360473,258.52750360473,2692.5447111582,269.25447111582,2695.43016027506,269.543016027506,3822.32550580345,382.232550580346,3489.97559682932,348.997559682932,3555.0380244679,355.50380244679,3797.54438177593,379.754438177593,3696.34670990297,369.634670990297
"39",2009,19552.7646757623,1955.27646757623,13846.9569224235,1384.69569224235,16517.8568402854,1651.78568402854,15298.4612460906,1529.84612460905,15395.2843111948,1539.52843111948,3822.86699444195,382.286699444195,3880.26616469247,388.026616469247,3413.16469549261,341.316469549261,3339.48797018341,333.94879701834,3229.33706818695,322.933706818695,2942.01166646437,294.201166646437,2569.78016958255,256.978016958255,2181.92066254106,218.192066254106,3346.02381027215,334.602381027215,2865.41811640845,286.541811640845,4371.07162425488,437.107162425488,3914.79577952005,391.479577952005,3648.34877512079,364.834877512078,3928.48857286067,392.848857286067,3788.86327186828,378.886327186828,15081.0531242167,1508.10531242166,14983.4934373791,1498.34934373791,12485.0175669196,1248.50175669196,18414.8078075327,1841.48078075327,15207.6601275353,1520.76601275353,3475.87557156968,347.587557156968,3735.85150218154,373.585150218154,3292.7846432512,329.27846432512,3347.67371951097,334.767371951097,3284.01509369014,328.401509369014,2634.57822403238,263.457822403238,3735.57804539874,373.557804539874,2942.18457101372,294.218457101372,2562.60516112308,256.260516112308,2788.10733456917,278.810733456917,3387.53468706678,338.753468706679,3907.59385796765,390.759385796765,3198.94628454314,319.894628454314,3883.8027282158,388.38027282158,3424.04663600185,342.404663600185
"40",2010,15091.430397826,1509.1430397826,16175.6747861689,1617.56747861689,13815.2905222973,1381.52905222973,13237.8743888458,1323.78743888458,16289.2963794773,1628.92963794773,3730.52550198416,373.052550198416,3815.50673653943,381.550673653943,3500.13496219212,350.013496219212,3193.34045208613,319.334045208612,3448.61472752836,344.861472752836,2747.09063188447,274.709063188446,4324.5944851865,432.45944851865,4781.29676070465,478.129676070465,2758.60238233752,275.860238233752,2719.17753323369,271.91775332337,3595.96331056037,359.596331056037,3794.74282756323,379.474282756323,3745.76610950578,374.576610950578,3292.68728818054,329.268728818054,3538.74945121371,353.874945121371,15097.6440793757,1509.76440793757,14258.52986273,1425.852986273,14034.6177043085,1403.46177043085,17087.0930028435,1708.70930028435,18357.9725013775,1835.79725013775,3788.68091809686,378.868091809686,3854.43942584901,385.443942584901,3802.23749024404,380.223749024404,3603.18266944825,360.318266944825,3326.54202799442,332.654202799442,3874.30471467491,387.430471467491,3732.00481136754,373.200481136754,2332.6005136573,233.26005136573,2623.74766395385,262.374766395385,2876.66172285204,287.666172285204,3702.45447140045,370.245447140045,3481.27080095283,348.127080095283,3731.80140489552,373.180140489552,3560.98229012255,356.098229012255,4234.11716488827,423.411716488827
"41",2011,13895.6345931514,1389.56345931514,16052.3185265745,1605.23185265745,14108.099561424,1410.80995614241,15366.411519767,1536.6411519767,15763.2408493755,1576.32408493756,3200.94691311036,320.094691311035,3584.91531579552,358.491531579552,3458.98609286961,345.898609286962,3155.66467764368,315.566467764368,3315.98274393145,331.598274393145,3093.80289633941,309.380289633941,4145.07231641467,414.507231641467,2191.04179294402,219.104179294402,2836.82015318438,283.682015318438,3710.76056094231,371.076056094231,3404.64710972307,340.464710972307,3602.21749555239,360.221749555239,3098.44235707987,309.844235707987,3992.29272498366,399.229272498366,3378.47117762437,337.847117762437,17944.1395935134,1794.41395935134,14718.3473208429,1471.83473208429,18501.6316927747,1850.16316927747,15308.5316208442,1530.85316208442,16087.5354556072,1608.75354556072,3364.03763220548,336.403763220548,3786.9802686182,378.69802686182,3346.44910700846,334.644910700846,3344.66604396749,334.466604396749,2995.14819480713,299.514819480713,3273.23504116357,327.323504116357,4625.77871676104,462.577871676105,3733.79118098617,373.379118098617,2483.68820613218,248.368820613218,3511.59382034583,351.159382034583,4173.3335578222,417.33335578222,3918.58546709576,391.858546709576,3421.14037857414,342.114037857414,3798.80507055786,379.880507055786,4019.07240809373,401.907240809373
"42",2012,22538.6913595759,2253.86913595759,14731.0936239165,1473.10936239165,15375.1993010567,1537.51993010567,15527.3899285132,1552.73899285132,14887.8827892224,1488.78827892224,3434.61540453759,343.461540453759,3481.06704624156,348.106704624155,3680.06366771689,368.006366771689,3666.99326631857,366.699326631857,3356.25385851616,335.625385851616,2839.24070963291,283.924070963291,3686.8513292574,368.68513292574,4040.52062276343,404.052062276343,2940.0029344494,294.00029344494,3017.37282806755,301.737282806755,4308.42813330296,430.842813330296,3633.37183146047,363.337183146047,3147.68667721866,314.768667721866,4085.54420227749,408.55442022775,3537.65037271859,353.765037271859,15618.6410240838,1561.86410240838,17646.7018334265,1764.67018334265,15056.9031822676,1505.69031822676,15421.837157143,1542.1837157143,16067.7152506702,1606.77152506702,3455.63895722118,345.563895722118,3769.98873218225,376.998873218225,3174.52775802736,317.452775802736,3308.01600730432,330.801600730432,3416.25173399637,341.625173399637,3648.55328107169,364.855328107169,3776.66608210708,377.666608210708,4075.73672504103,407.573672504103,2437.90182066341,243.790182066341,4062.89048654626,406.289048654626,3875.17064012813,387.517064012813,3795.64266919878,379.564266919878,3434.39028319253,343.439028319253,3699.30577810909,369.930577810909,4055.28743931802,405.528743931802
"43",2013,18262.1518323089,1826.21518323089,15730.2150384119,1573.02150384119,14837.3126971702,1483.73126971702,15892.0984744798,1589.20984744798,15429.4260301894,1542.94260301894,4126.36641234221,412.636641234221,3722.44757008545,372.244757008545,3665.07951718674,366.507951718674,3407.61678123606,340.761678123606,3295.05346982506,329.505346982506,3253.47317513749,325.347317513749,3059.40344359437,305.940344359437,3944.68252262157,394.468252262157,2864.14411861932,286.414411861932,2889.09907300686,288.909907300686,4212.72164332242,421.272164332242,3446.83539351646,344.683539351646,3272.72427466489,327.27242746649,3484.35406367138,348.435406367138,3601.12786759981,360.112786759981,12959.8329622324,1295.98329622324,16039.2289671967,1603.92289671967,15721.5943440598,1572.15943440598,15464.4528747523,1546.44528747523,14878.8421141575,1487.88421141575,3556.92987472542,355.692987472542,3960.11274175976,396.011274175976,3196.35135656867,319.635135656868,3545.86185176028,354.586185176029,3345.57100882178,334.557100882178,2809.33353230265,280.933353230265,4887.42854533467,488.742854533467,2892.42517016634,289.242517016634,3131.16677597357,313.116677597357,2713.86154358599,271.386154358599,3558.15156501909,355.815156501909,3524.50222701826,352.450222701826,3552.64903836802,355.264903836802,3911.97618352753,391.197618352753,3393.4817918908,339.34817918908
"44",2014,15827.1157730187,1582.71157730187,15809.0296688493,1580.90296688493,14022.6185733837,1402.26185733837,16234.2460545968,1623.42460545968,15627.2154497656,1562.72154497656,4287.95007305147,428.795007305146,3521.71588961779,352.171588961779,3348.67465924635,334.867465924635,3663.03036643462,366.303036643462,3044.0461222567,304.40461222567,2327.29399059989,232.729399059989,3161.49752590068,316.149752590068,4441.95540839886,444.195540839886,2582.82022373832,258.282022373832,2818.78984128789,281.878984128789,3417.61090593469,341.761090593469,3780.8826001521,378.08826001521,3498.80747594794,349.880747594794,3426.55271789189,342.655271789189,3505.42588244429,350.542588244429,11771.7290744943,1177.17290744943,15224.3070867836,1522.43070867836,15001.8276793756,1500.18276793756,14767.3478019615,1476.73478019615,14858.694796851,1485.8694796851,4325.10041840602,432.510041840602,3810.62531501185,381.062531501185,3573.98838347233,357.398838347233,3442.34008570395,344.234008570395,3238.26592727085,323.826592727085,2772.70850025046,277.270850025046,3421.02347079543,342.102347079544,4713.92958714534,471.392958714534,2896.26325850421,289.626325850421,3832.08131687636,383.208131687636,3037.65133453667,303.765133453667,3863.80827033786,386.380827033786,4135.08342112134,413.508342112134,3824.8026971009,382.48026971009,3802.36673698578,380.236673698578
"45",2015,16749.4579448251,1674.9457944825,16556.6526096669,1655.66526096669,14828.1128525757,1482.81128525757,14836.736526091,1483.6736526091,16217.9127504728,1621.79127504728,3623.80670695754,362.380670695754,3574.35844296457,357.435844296457,3572.87269608288,357.287269608288,3398.55753060409,339.855753060409,3423.26304681774,342.326304681774,2634.97531509028,263.497531509028,3702.47660106587,370.247660106587,3492.73731953144,349.273731953143,2967.97079015801,296.797079015801,2816.49926473435,281.649926473435,3726.56393805784,372.656393805784,4270.3710334096,427.03710334096,3139.93798796781,313.993798796781,3342.5488322706,334.25488322706,3797.04994762397,379.704994762397,13612.4550991858,1361.24550991858,15455.7625715734,1545.57625715734,14150.4818248303,1415.04818248303,16594.1774878273,1659.41774878273,15207.7204267044,1520.77204267044,3511.04766699758,351.104766699758,3552.50813907352,355.250813907352,3274.91851308057,327.491851308057,3722.11471300415,372.211471300415,3199.27499514541,319.927499514541,3460.4422147792,346.044221477919,3566.41304959551,356.641304959551,3120.5016157502,312.050161575021,3450.99769712899,345.0997697129,2481.34659858229,248.134659858229,4545.33201089532,454.533201089532,4086.24165882311,408.624165882311,3122.95135656296,312.295135656296,3603.91617150511,360.391617150511,3417.62031677537,341.762031677537
"46",2016,16081.2016157155,1608.12016157155,16098.941307146,1609.8941307146,16359.097118071,1635.9097118071,14727.3114652983,1472.73114652983,15609.0628664207,1560.90628664207,3739.8503998567,373.98503998567,3817.83071697241,381.783071697241,3484.70709675803,348.470709675803,3057.11979766154,305.711979766154,3334.16909942381,333.416909942381,3802.05404536995,380.205404536995,4036.48167894143,403.648167894143,3375.28100235101,337.528100235101,2876.08444988968,287.608444988968,2342.87542970517,234.287542970517,3692.75128726251,369.275128726251,3718.7160361389,371.87160361389,3348.68841527875,334.868841527875,3453.13169907616,345.313169907616,3284.76479735148,328.476479735148,17710.9632535734,1771.09632535734,15923.6323016867,1592.36323016867,14985.9387225022,1498.59387225022,14992.6928352397,1499.26928352397,17505.3069843,1750.53069843,3617.05553549001,361.705553549001,3398.54282474737,339.854282474737,3191.23063343725,319.123063343725,3756.85625475708,375.685625475709,3459.16562489928,345.916562489928,3237.75212973016,323.775212973016,3256.36397591664,325.636397591664,2538.64185200919,253.864185200919,3202.80145564341,320.280145564341,3226.717310732,322.6717310732,3605.37929031204,360.537929031204,3738.18770007559,373.818770007559,3307.32462617573,330.732462617573,3466.38693582147,346.638693582147,3889.19076722433,388.919076722433
"47",2017,13166.5599291189,1316.65599291189,15410.9014564005,1541.09014564005,13747.4726142889,1374.74726142889,15859.2625494755,1585.92625494755,15056.875448197,1505.6875448197,3693.20812137637,369.320812137636,3586.22137202795,358.622137202795,3657.69801462142,365.769801462142,3621.97107171346,362.197107171346,3103.03810665314,310.303810665314,3144.27104182229,314.427104182229,4532.69556924681,453.269556924681,2828.58314034849,282.858314034849,3537.80082813778,353.780082813778,3348.7892689032,334.87892689032,3428.61129375282,342.861129375282,3884.0365261421,388.40365261421,3982.16103926326,398.216103926326,3556.3917952869,355.63917952869,3704.32642967517,370.432642967517,18673.0808191436,1867.30808191436,15506.0428226299,1550.60428226299,16057.2089976651,1605.72089976651,14824.8058412182,1482.48058412183,15773.5803811178,1577.35803811178,3747.84913899043,374.784913899043,3227.94299247474,322.794299247474,3782.3803833865,378.23803833865,3649.30341119533,364.930341119534,3802.86258597904,380.286258597904,2321.43204226281,232.143204226281,2692.78858129768,269.278858129768,2830.24007331321,283.024007331321,3181.24199399771,318.124199399771,3588.06087400757,358.806087400757,3162.98971897371,316.298971897371,4098.82730933715,409.882730933715,3221.83199269218,322.183199269218,3475.73541919539,347.573541919539,3591.21262312594,359.121262312594
"48",2018,12117.0337703885,1211.70337703885,13734.5918306816,1373.45918306815,12717.7925548448,1271.77925548448,15592.6269378782,1559.26269378782,16249.5126154998,1624.95126154998,3294.92040512544,329.492040512544,3752.82227561817,375.282227561818,3636.39771132336,363.639771132336,3355.6433196983,335.56433196983,3393.99913382122,339.399913382122,3061.97595436748,306.197595436749,3991.15727232237,399.115727232237,3433.48079333397,343.348079333398,2383.56926066528,238.356926066528,3468.08867259151,346.808867259151,3507.22909597048,350.722909597048,3854.87858915641,385.487858915642,3651.08967792883,365.108967792883,3499.04300764394,349.904300764394,3648.5859114346,364.85859114346,18166.541774487,1816.6541774487,13898.4009642166,1389.84009642167,14895.3240954694,1489.53240954694,16310.1692034435,1631.01692034435,15720.9913096025,1572.09913096025,3504.46447108598,350.446447108598,3754.49094391357,375.449094391357,3440.02345440123,344.002345440123,3476.52506385017,347.652506385017,3556.45238938476,355.645238938476,3734.48906454979,373.448906454978,3599.16503091074,359.916503091074,3917.68209717676,391.768209717676,2799.7554585658,279.97554585658,3281.58830274366,328.158830274366,3936.03862832275,393.603862832275,3796.62206050998,379.662206050998,3702.10927601904,370.210927601904,3075.64543797981,307.564543797981,3596.10569198531,359.610569198531
"49",2019,13503.2082419588,1350.32082419588,15970.5445651297,1597.05445651297,14680.7884801009,1468.07884801009,15295.4557286511,1529.54557286511,17014.4181000989,1701.44181000989,3984.44913684668,398.444913684668,3748.2163035692,374.82163035692,3472.69104583145,347.269104583145,2980.30414624286,298.030414624286,3164.7632719021,316.476327190211,3343.95643983588,334.395643983588,3032.67634861089,303.267634861089,2918.38344952752,291.838344952752,2620.39422418049,262.039422418049,3047.12723432847,304.712723432848,3800.40438859953,380.040438859953,3953.88963695347,395.388963695347,3278.25750935075,327.825750935075,3619.06412448375,361.906412448375,3985.80121129736,398.580121129736,17976.8198516876,1797.68198516876,14885.1254511864,1488.51254511864,13883.1514591021,1388.31514591021,15671.3118464223,1567.13118464222,14406.9464536893,1440.69464536893,3855.48061355931,385.548061355931,4062.96654972549,406.296654972549,3418.66428359924,341.866428359924,3465.24970156609,346.524970156609,3488.94511747623,348.894511747623,3833.82681766944,383.382681766944,4117.58342255807,411.758342255807,2750.69841115547,275.069841115547,2739.36092694388,273.936092694388,3310.59841540529,331.059841540529,3617.40286000005,361.740286000005,3739.88863519373,373.988863519374,3515.07123005694,351.507123005694,3462.57430000797,346.257430000797,3496.72382297506,349.672382297506
"50",2020,14262.996793643,1426.2996793643,15000.9040139966,1500.09040139966,13913.8554458403,1391.38554458403,18196.8775415975,1819.68775415975,15548.5006350669,1554.85006350669,4313.57374456799,431.357374456799,3720.30152195235,372.030152195235,3458.2373458054,345.82373458054,3284.67761973896,328.467761973896,3291.95499716422,329.195499716422,2607.54773154918,260.754773154918,3440.09933527939,344.009933527939,3606.67228270709,360.667228270709,3069.82018408893,306.982018408893,3203.45606219125,320.345606219125,3016.54604860262,301.654604860262,3728.0438457901,372.80438457901,3318.54643654473,331.854643654473,3540.90682062965,354.090682062966,3627.14855030208,362.714855030208,16508.1714706508,1650.81714706508,14346.2049742987,1434.62049742987,15328.5162891132,1532.85162891132,14791.4900816883,1479.14900816883,13537.8397417983,1353.78397417983,3440.31022479001,344.031022479001,4091.5778706186,409.15778706186,3302.72763917878,330.272763917878,3682.0760318576,368.20760318576,3591.06258430405,359.106258430406,2842.566415692,284.2566415692,4341.03206677872,434.103206677872,2630.15981928797,263.015981928797,2867.29963870032,286.729963870032,3426.44564562864,342.644564562864,3199.69556550738,319.969556550738,3524.02769249878,352.402769249878,3184.64095496781,318.464095496782,3614.83378866431,361.483378866432,3478.55577238508,347.855577238507
